,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,603630.SH,20250620,week,23.71,26.4,22.35,22.48,23.88,23.71,26.4,22.35,22.48,33.52,37.32,31.6,31.78,598257.5,1455962.05,-1.4,-0.06
1,603630.SH,20250613,week,22.9,25.56,22.55,23.88,22.93,22.9,25.56,22.55,23.88,32.37,36.13,31.88,33.76,720358.38,1709249.01,0.95,0.04
2,603630.SH,20250606,week,25.05,26.76,22.52,22.93,24.94,25.05,26.76,22.52,22.93,35.41,37.83,31.84,32.42,697948.11,1720341.81,-2.01,-0.08
3,603630.SH,20250530,week,27.8,28.48,24.82,24.94,27.58,27.8,28.48,24.82,24.94,39.3,40.26,35.09,35.26,741827.62,1974105.49,-2.64,-0.1
4,603630.SH,20250523,week,22.1,31.0,21.61,27.58,22.62,22.1,31.0,21.61,27.58,31.24,43.82,30.55,38.99,1088614.92,2961753.37,4.96,0.22
5,603630.SH,20250516,week,17.9,23.62,17.43,22.62,17.98,17.9,23.62,17.43,22.62,25.31,33.39,24.64,31.98,915584.79,1858263.16,4.64,0.26
6,603630.SH,20250509,week,19.48,20.22,17.48,17.98,19.49,19.48,20.22,17.48,17.98,27.54,28.59,24.71,25.42,459667.81,857154.22,-1.51,-0.08
7,603630.SH,20250502,week,18.32,19.87,17.02,19.49,18.65,18.32,19.87,17.02,19.49,25.9,28.09,24.06,27.55,289602.7,539536.22,0.84,0.05
8,603630.SH,20250425,week,17.61,19.2,16.99,18.65,17.34,17.61,19.2,16.99,18.65,24.9,27.14,24.02,26.37,666328.2,1221378.89,1.31,0.08
9,603630.SH,20250418,week,17.6,20.38,17.3,17.34,17.27,17.6,20.38,17.3,17.34,24.88,28.81,24.46,24.51,865947.74,1630079.04,0.07,0.0
