股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
000100.SZ,20250704,week,4.35,4.44,4.3,4.44,4.34,4.35,4.44,4.3,4.44,16.2,16.54,16.02,16.54,7485919.99,3267336.53,0.1,0.02
000100.SZ,20250627,week,4.32,4.42,4.26,4.34,4.35,4.32,4.42,4.26,4.34,16.09,16.46,15.87,16.17,12849450.61,5562559.37,-0.01,0.0
000100.SZ,20250620,week,4.29,4.39,4.27,4.35,4.3,4.29,4.39,4.27,4.35,15.98,16.35,15.91,16.2,6887669.26,2991138.0,0.05,0.01
000100.SZ,20250613,week,4.31,4.39,4.23,4.3,4.31,4.31,4.39,4.23,4.3,16.05,16.35,15.76,16.02,9586088.58,4129898.4,-0.01,0.0
000100.SZ,20250606,week,4.28,4.36,4.24,4.31,4.28,4.28,4.36,4.24,4.31,15.94,16.24,15.79,16.05,7389081.2,3179813.22,0.03,0.01
000100.SZ,20250530,week,4.33,4.45,4.27,4.28,4.3,4.33,4.45,4.27,4.28,16.13,16.58,15.91,15.94,9673704.02,4235604.94,-0.02,0.0
000100.SZ,20250523,week,4.32,4.44,4.27,4.3,4.33,4.32,4.44,4.27,4.3,16.09,16.54,15.91,16.02,7011099.44,3056249.48,-0.03,-0.01
000100.SZ,20250516,week,4.3,4.45,4.25,4.33,4.27,4.3,4.45,4.25,4.33,16.02,16.58,15.83,16.13,10474529.24,4540630.63,0.06,0.01
000100.SZ,20250509,week,4.16,4.35,4.16,4.27,4.15,4.16,4.35,4.16,4.27,15.5,16.2,15.5,15.91,8643768.4,3682757.29,0.12,0.03
000100.SZ,20250502,week,4.06,4.2,4.02,4.15,4.08,4.06,4.2,4.02,4.15,15.12,15.65,14.97,15.46,9178525.97,3783395.82,0.07,0.02
000100.SZ,20250425,week,4.09,4.12,3.98,4.08,4.1,4.09,4.12,3.98,4.08,15.24,15.35,14.83,15.2,9275027.67,3766426.0,-0.02,0.0
000100.SZ,20250418,week,4.06,4.11,3.95,4.1,3.98,4.06,4.11,3.95,4.1,15.12,15.31,14.71,15.27,11523178.35,4650646.46,0.12,0.03
000100.SZ,20250411,week,4.09,4.1,3.68,3.98,4.39,4.09,4.1,3.68,3.98,15.24,15.27,13.71,14.83,19484875.18,7651937.41,-0.41,-0.09
