股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
600119.SH,20250704,week,7.82,7.87,7.63,7.72,7.81,7.82,7.87,7.63,7.72,23.03,23.18,22.47,22.74,188266.0,145837.64,-0.09,-0.01
600119.SH,20250627,week,7.4,7.88,7.4,7.81,7.54,7.4,7.88,7.4,7.81,21.79,23.21,21.79,23.0,328994.02,253970.3,0.27,0.04
600119.SH,20250620,week,8.4,9.0,7.43,7.54,8.49,8.4,9.0,7.43,7.54,24.74,26.51,21.88,22.21,745767.6,613065.66,-0.95,-0.11
600119.SH,20250613,week,8.6,9.0,8.39,8.49,8.58,8.6,9.0,8.39,8.49,25.33,26.51,24.71,25.0,584042.63,505497.97,-0.09,-0.01
600119.SH,20250606,week,8.3,8.93,8.28,8.58,8.54,8.3,8.93,8.28,8.58,24.44,26.3,24.38,25.27,626308.02,543010.76,0.04,0.0
600119.SH,20250530,week,8.0,9.0,7.92,8.54,7.96,8.0,9.0,7.92,8.54,23.56,26.51,23.32,25.15,556151.61,465202.49,0.58,0.07
600119.SH,20250523,week,8.18,8.57,7.92,7.96,8.13,8.18,8.57,7.92,7.96,24.09,25.24,23.32,23.44,737451.76,614989.4,-0.17,-0.02
600119.SH,20250516,week,7.8,8.8,7.7,8.13,7.7,7.8,8.8,7.7,8.13,22.97,25.92,22.68,23.94,881809.27,724047.54,0.43,0.06
600119.SH,20250509,week,7.42,7.92,7.37,7.7,7.39,7.42,7.92,7.37,7.7,21.85,23.32,21.7,22.68,343373.07,264151.15,0.31,0.04
600119.SH,20250502,week,7.72,7.79,7.29,7.39,7.92,7.72,7.79,7.29,7.39,22.74,22.94,21.47,21.76,370937.1,279597.75,-0.53,-0.07
600119.SH,20250425,week,7.24,8.5,7.17,7.92,7.2,7.24,8.5,7.17,7.92,21.32,25.03,21.12,23.32,1090900.37,867069.76,0.72,0.1
600119.SH,20250418,week,7.5,7.75,7.11,7.2,7.7,7.5,7.75,7.11,7.2,22.09,22.82,20.94,21.2,592314.01,442427.86,-0.5,-0.06
600119.SH,20250411,week,7.1,8.1,6.24,7.7,7.43,7.1,8.1,6.24,7.7,20.91,23.85,18.38,22.68,607880.25,446708.12,0.27,0.04
600119.SH,20250404,week,7.27,7.43,7.01,7.43,7.27,7.27,7.43,7.01,7.43,21.41,21.88,20.64,21.88,168558.18,121142.98,0.16,0.02
600119.SH,20250328,week,7.33,7.52,7.07,7.27,7.36,7.33,7.52,7.07,7.27,21.59,22.15,20.82,21.41,282447.77,206357.86,-0.09,-0.01
600119.SH,20250321,week,7.5,7.61,7.33,7.36,7.47,7.5,7.61,7.33,7.36,22.09,22.41,21.59,21.68,338126.07,253714.38,-0.11,-0.01
600119.SH,20250314,week,8.21,8.45,7.36,7.47,8.22,8.21,8.45,7.36,7.47,24.18,24.89,21.68,22.0,675300.67,517054.48,-0.75,-0.09
600119.SH,20250307,week,8.11,8.44,8.08,8.22,8.16,8.11,8.44,8.08,8.22,23.88,24.86,23.8,24.21,237634.89,196568.68,0.06,0.01
600119.SH,20250228,week,8.5,8.6,8.13,8.16,8.57,8.5,8.6,8.13,8.16,25.03,25.33,23.94,24.03,281897.13,235607.65,-0.41,-0.05
600119.SH,20250221,week,8.6,8.96,8.42,8.57,8.52,8.6,8.96,8.42,8.57,25.33,26.39,24.8,25.24,458983.11,398698.0,0.05,0.01
600119.SH,20250214,week,8.66,8.97,8.51,8.52,8.65,8.66,8.97,8.51,8.52,25.5,26.42,25.06,25.09,329027.01,285601.65,-0.13,-0.02
600119.SH,20250207,week,8.4,8.7,8.3,8.65,8.41,8.4,8.7,8.3,8.65,24.74,25.62,24.44,25.47,207808.37,177607.14,0.24,0.03
600119.SH,20250131,week,8.28,8.58,8.2,8.41,8.27,8.28,8.58,8.2,8.41,24.38,25.27,24.15,24.77,72609.5,60954.19,0.14,0.02
600119.SH,20250124,week,8.16,8.66,7.98,8.27,8.09,8.16,8.66,7.98,8.27,24.03,25.5,23.5,24.36,349142.14,287828.25,0.18,0.02
600119.SH,20250117,week,7.69,8.42,7.51,8.09,7.79,7.69,8.42,7.51,8.09,22.65,24.8,22.12,23.83,294020.0,236957.43,0.3,0.04
600119.SH,20250110,week,7.96,8.25,7.75,7.79,8.04,7.96,8.25,7.75,7.79,23.44,24.3,22.82,22.94,360793.0,288125.02,-0.25,-0.03
600119.SH,20250103,week,9.03,9.04,8.01,8.04,9.04,9.03,9.04,8.01,8.04,26.59,26.62,23.59,23.68,332582.38,286191.68,-1.0,-0.11
600119.SH,20241227,week,10.01,10.18,8.33,9.04,10.15,10.01,10.18,8.33,9.04,29.48,29.98,24.53,26.62,804167.99,728361.61,-1.11,-0.11
600119.SH,20241220,week,10.24,10.78,9.52,10.15,10.31,10.24,10.78,9.52,10.15,30.16,31.75,28.04,29.89,1075521.22,1092968.13,-0.16,-0.02
600119.SH,20241213,week,9.6,11.17,9.47,10.31,9.73,9.6,11.17,9.47,10.31,28.27,32.9,27.89,30.36,1427010.53,1467723.08,0.58,0.06
600119.SH,20241206,week,10.66,11.23,9.3,9.73,10.88,10.66,11.23,9.3,9.73,31.39,33.07,27.39,28.65,1387161.34,1421082.56,-1.15,-0.11
600119.SH,20241129,week,9.18,11.58,8.93,10.88,9.31,9.18,11.58,8.93,10.88,27.04,34.1,26.3,32.04,2521265.86,2626629.0,1.57,0.17
600119.SH,20241122,week,9.0,10.58,8.31,9.31,9.44,9.0,10.58,8.31,9.31,26.51,31.16,24.47,27.42,2518278.31,2372363.91,-0.13,-0.01
600119.SH,20241115,week,8.33,9.78,8.05,9.44,8.4,8.33,9.78,8.05,9.44,24.53,28.8,23.71,27.8,1699487.27,1518260.18,1.04,0.12
600119.SH,20241108,week,7.72,8.72,7.71,8.4,7.78,7.72,8.72,7.71,8.4,22.74,25.68,22.71,24.74,1119938.14,928172.82,0.62,0.08
600119.SH,20241101,week,7.67,8.63,7.5,7.78,7.66,7.67,8.63,7.5,7.78,22.59,25.42,22.09,22.91,1247403.02,999218.24,0.12,0.02
600119.SH,20241025,week,7.1,7.77,7.06,7.66,7.09,7.1,7.77,7.06,7.66,20.91,22.88,20.79,22.56,800339.28,588668.72,0.57,0.08
600119.SH,20241018,week,6.79,7.16,6.72,7.09,6.79,6.79,7.16,6.72,7.09,20.0,21.09,19.79,20.88,622585.22,433703.75,0.3,0.04
600119.SH,20241011,week,8.16,8.18,6.73,6.79,7.45,8.16,8.18,6.73,6.79,24.03,24.09,19.82,20.0,961343.98,705871.61,-0.66,-0.09
600119.SH,20241004,week,7.23,7.56,7.01,7.45,6.96,7.23,7.56,7.01,7.45,21.29,22.26,20.64,21.94,351019.78,256043.52,0.49,0.07
600119.SH,20240927,week,6.35,7.1,6.25,6.96,6.36,6.35,7.1,6.25,6.96,18.7,20.91,18.41,20.5,718043.22,478373.09,0.6,0.09
600119.SH,20240920,week,6.2,6.46,6.1,6.36,6.2,6.2,6.46,6.1,6.36,18.26,19.02,17.96,18.73,349550.7,222289.93,0.16,0.03
600119.SH,20240913,week,6.12,6.8,6.07,6.2,6.21,6.12,6.8,6.07,6.2,18.02,20.03,17.88,18.26,579045.24,364653.6,-0.01,0.0
600119.SH,20240906,week,6.11,6.3,6.0,6.21,6.17,6.11,6.3,6.0,6.21,17.99,18.55,17.67,18.29,285409.23,174683.93,0.04,0.01
600119.SH,20240830,week,5.98,6.22,5.95,6.17,5.99,5.98,6.22,5.95,6.17,17.61,18.32,17.52,18.17,246010.5,150119.46,0.18,0.03
600119.SH,20240823,week,6.27,6.38,5.92,5.99,6.29,6.27,6.38,5.92,5.99,18.47,18.79,17.43,17.64,272294.0,166904.11,-0.3,-0.05
600119.SH,20240816,week,6.31,6.43,6.1,6.29,6.33,6.31,6.43,6.1,6.29,18.58,18.94,17.96,18.52,338301.0,211110.09,-0.04,-0.01
600119.SH,20240809,week,6.69,7.14,6.29,6.33,6.58,6.69,7.14,6.29,6.33,19.7,21.03,18.52,18.64,660842.88,432141.94,-0.25,-0.04
600119.SH,20240802,week,6.9,7.66,6.58,6.58,6.94,6.9,7.66,6.58,6.58,20.32,22.56,19.38,19.38,1483586.93,1046639.54,-0.36,-0.05
600119.SH,20240726,week,6.32,7.24,6.18,6.94,6.32,6.32,7.24,6.18,6.94,18.61,21.32,18.2,20.44,1458072.23,972916.61,0.62,0.1
