,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,002676.SZ,20250620,week,5.6,6.46,5.51,6.39,5.64,5.6,6.46,5.51,6.39,26.32,30.36,25.89,30.03,1930485.5,1191589.34,0.75,0.13
1,002676.SZ,20250613,week,5.72,5.84,5.58,5.64,5.73,5.72,5.84,5.58,5.64,26.88,27.45,26.22,26.51,407961.55,233097.44,-0.09,-0.02
2,002676.SZ,20250606,week,5.71,5.81,5.64,5.73,5.7,5.71,5.81,5.64,5.73,26.83,27.3,26.51,26.93,240050.64,137624.09,0.03,0.01
3,002676.SZ,20250530,week,5.73,5.88,5.69,5.7,5.76,5.72,5.88,5.69,5.7,26.88,27.63,26.74,26.79,446354.58,257748.57,-0.06,-0.01
4,002676.SZ,20250523,week,6.03,6.1,5.76,5.76,6.02,6.02,6.09,5.75,5.75,28.29,28.62,27.02,27.02,419397.05,249692.8,-0.26,-0.04
5,002676.SZ,20250516,week,6.02,6.17,5.87,6.02,5.97,6.01,6.16,5.86,6.01,28.24,28.95,27.54,28.24,506005.0,303891.01,0.05,0.01
6,002676.SZ,20250509,week,5.89,6.15,5.86,5.97,5.79,5.88,6.14,5.85,5.96,27.63,28.85,27.49,28.01,447515.5,267607.6,0.18,0.03
7,002676.SZ,20250502,week,5.86,5.88,5.62,5.79,5.84,5.85,5.87,5.61,5.78,27.49,27.59,26.37,27.16,257968.2,148417.14,-0.05,-0.01
8,002676.SZ,20250425,week,5.59,5.92,5.5,5.84,5.56,5.58,5.91,5.49,5.83,26.22,27.77,25.8,27.4,624008.05,357403.69,0.28,0.05
9,002676.SZ,20250418,week,5.76,5.91,5.44,5.56,5.64,5.75,5.9,5.43,5.55,27.02,27.73,25.52,26.08,723807.25,410927.38,-0.08,-0.01
10,002676.SZ,20250411,week,6.1,6.19,4.98,5.64,6.48,6.09,6.18,4.97,5.63,28.62,29.04,23.36,26.46,1073823.1,603265.73,-0.84,-0.13
11,002676.SZ,20250404,week,6.5,6.7,6.31,6.48,6.62,6.49,6.69,6.3,6.47,30.49,31.43,29.6,30.4,816429.29,529725.96,-0.14,-0.02
12,002676.SZ,20250328,week,6.4,7.0,6.28,6.62,6.28,6.39,6.99,6.27,6.61,30.02,32.84,29.46,31.06,2051107.64,1366109.51,0.34,0.05
13,002676.SZ,20250321,week,6.51,6.67,6.23,6.28,6.22,6.5,6.66,6.22,6.27,30.54,31.29,29.23,29.46,1098637.84,697785.25,0.06,0.01
14,002676.SZ,20250314,week,5.95,6.43,5.8,6.22,5.92,5.94,6.42,5.79,6.21,27.91,30.17,27.21,29.18,975001.48,591895.26,0.3,0.05
