,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,603391.SH,20250620,week,38.5,39.09,37.88,38.22,38.71,38.5,39.09,37.88,38.22,40.98,41.6,40.32,40.68,38533.7,148466.96,-0.49,-0.01
1,603391.SH,20250613,week,38.19,39.8,37.9,38.71,38.2,38.19,39.8,37.9,38.71,40.65,42.36,40.34,41.2,60244.61,233252.11,0.51,0.01
2,603391.SH,20250606,week,37.65,38.47,37.4,38.2,37.63,37.65,38.47,37.4,38.2,40.07,40.94,39.8,40.66,30193.96,114675.52,0.57,0.02
3,603391.SH,20250530,week,37.3,38.05,37.3,37.63,37.4,37.3,38.05,37.3,37.63,39.7,40.5,39.7,40.05,41153.37,154900.3,0.23,0.01
4,603391.SH,20250523,week,37.4,37.6,36.78,37.4,37.46,37.4,37.6,36.78,37.4,39.8,40.02,39.14,39.8,37455.62,139618.56,-0.06,0.0
5,603391.SH,20250516,week,38.2,38.74,37.85,38.71,38.02,36.97,37.49,36.63,37.46,39.34,39.9,38.98,39.87,54915.42,210480.21,0.69,0.02
6,603391.SH,20250509,week,38.08,38.64,37.86,38.02,38.09,36.85,37.39,36.64,36.79,39.22,39.8,38.99,39.16,44151.9,168844.55,-0.07,0.0
7,603391.SH,20250502,week,40.62,40.97,36.8,38.09,40.76,39.31,39.65,35.61,36.86,41.83,42.2,37.9,39.23,53731.43,207404.25,-2.67,-0.07
8,603391.SH,20250425,week,40.59,41.06,40.2,40.76,40.65,39.28,39.73,38.9,39.44,41.8,42.29,41.4,41.98,45456.61,184538.85,0.11,0.0
9,603391.SH,20250418,week,40.9,41.25,40.23,40.65,40.88,39.58,39.92,38.93,39.34,42.12,42.48,41.43,41.87,55779.47,227196.28,-0.23,-0.01
10,603391.SH,20250411,week,42.1,43.86,39.71,40.88,44.12,40.74,42.44,38.43,39.56,43.36,45.17,40.9,42.1,143311.14,597995.57,-3.24,-0.07
11,603391.SH,20250404,week,41.68,44.48,40.88,44.12,41.93,40.33,43.04,39.56,42.69,42.93,45.81,42.1,45.44,55985.5,241979.45,2.19,0.05
