,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,600230.SH,20250620,week,10.08,10.39,9.98,10.02,10.13,10.08,10.39,9.98,10.02,22.8,23.5,22.57,22.67,168783.28,171805.66,-0.11,-0.01
1,600230.SH,20250613,week,10.45,10.48,10.08,10.13,10.38,10.45,10.48,10.08,10.13,23.64,23.71,22.8,22.91,203454.2,209092.45,-0.25,-0.02
2,600230.SH,20250606,week,10.18,10.57,10.15,10.38,10.19,10.18,10.57,10.15,10.38,23.03,23.91,22.96,23.48,160623.7,166375.48,0.19,0.02
3,600230.SH,20250530,week,10.7,11.19,10.16,10.19,10.54,10.7,11.19,10.16,10.19,24.2,25.31,22.98,23.05,415463.26,442584.84,-0.35,-0.03
4,600230.SH,20250523,week,10.46,10.72,10.32,10.54,10.47,10.46,10.72,10.32,10.54,23.66,24.25,23.34,23.84,175266.92,184508.01,0.07,0.01
5,600230.SH,20250516,week,10.25,10.68,10.18,10.47,10.2,10.25,10.68,10.18,10.47,23.19,24.16,23.03,23.68,226289.42,236122.39,0.27,0.03
6,600230.SH,20250509,week,10.25,10.4,10.15,10.2,10.22,10.25,10.4,10.15,10.2,23.19,23.52,22.96,23.07,156914.81,161049.85,-0.02,0.0
7,600230.SH,20250502,week,10.24,10.8,9.97,10.22,10.16,10.24,10.8,9.97,10.22,23.16,24.43,22.55,23.12,242653.69,252300.7,0.06,0.01
8,600230.SH,20250425,week,9.69,10.45,9.66,10.16,9.69,9.69,10.45,9.66,10.16,21.92,23.64,21.85,22.98,185856.48,185178.57,0.47,0.05
9,600230.SH,20250418,week,9.66,9.88,9.46,9.69,9.6,9.66,9.88,9.46,9.69,21.85,22.35,21.4,21.92,131077.7,127384.0,0.09,0.01
10,600230.SH,20250411,week,9.84,9.84,8.95,9.6,10.25,9.84,9.84,8.95,9.6,22.26,22.26,20.24,21.72,240276.32,226657.81,-0.65,-0.06
11,600230.SH,20250404,week,10.32,10.49,10.06,10.25,10.45,10.32,10.49,10.06,10.25,23.34,23.73,22.76,23.19,146502.66,149944.35,-0.2,-0.02
12,600230.SH,20250328,week,10.52,11.13,10.29,10.45,10.54,10.52,11.13,10.29,10.45,23.8,25.18,23.28,23.64,361688.23,387692.54,-0.09,-0.01
13,600230.SH,20250321,week,10.68,10.78,10.52,10.54,10.68,10.68,10.78,10.52,10.54,24.16,24.38,23.8,23.84,119645.06,127739.49,-0.14,-0.01
14,600230.SH,20250314,week,10.51,10.87,10.47,10.68,10.52,10.51,10.87,10.47,10.68,23.77,24.59,23.68,24.16,194836.1,207363.84,0.16,0.02
15,600230.SH,20250307,week,10.6,10.81,10.33,10.52,10.6,10.6,10.81,10.33,10.52,23.98,24.45,23.37,23.8,157730.66,166164.98,-0.08,-0.01
16,600230.SH,20250228,week,10.76,10.89,10.53,10.6,10.76,10.76,10.89,10.53,10.6,24.34,24.63,23.82,23.98,183521.16,196604.61,-0.16,-0.01
