股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
600609.SH,20250704,week,5.28,5.43,5.24,5.3,5.27,5.28,5.43,5.24,5.3,136.89,140.78,135.86,137.41,568294.21,302918.98,0.03,0.01
600609.SH,20250627,week,5.02,5.32,4.99,5.27,5.04,5.02,5.32,4.99,5.27,130.15,137.93,129.38,136.64,1002300.67,520587.08,0.23,0.05
600609.SH,20250620,week,5.31,5.35,5.03,5.04,5.37,5.31,5.35,5.03,5.04,137.67,138.71,130.41,130.67,840130.52,435770.98,-0.33,-0.06
600609.SH,20250613,week,5.25,5.77,5.18,5.37,5.23,5.25,5.77,5.18,5.37,136.12,149.6,134.3,139.23,2193319.63,1195946.98,0.14,0.03
600609.SH,20250606,week,5.3,5.37,5.2,5.23,5.37,5.3,5.37,5.2,5.23,137.41,139.23,134.82,135.6,772134.43,406156.82,-0.14,-0.03
600609.SH,20250530,week,5.45,5.78,5.35,5.37,5.46,5.45,5.78,5.35,5.37,141.3,149.86,138.71,139.23,1398508.66,771609.99,-0.09,-0.02
600609.SH,20250523,week,5.61,5.8,5.46,5.46,5.59,5.61,5.8,5.46,5.46,145.45,150.38,141.56,141.56,1095867.38,614053.89,-0.13,-0.02
600609.SH,20250516,week,5.59,5.74,5.41,5.59,5.53,5.59,5.74,5.41,5.59,144.93,148.82,140.27,144.93,1039049.74,577473.3,0.06,0.01
600609.SH,20250509,week,5.4,5.99,5.4,5.53,5.37,5.4,5.99,5.4,5.53,140.01,155.3,140.01,143.38,1397444.15,793535.35,0.16,0.03
600609.SH,20250502,week,5.44,5.48,5.17,5.37,5.48,5.44,5.48,5.17,5.37,141.04,142.08,134.04,139.23,669506.8,354779.95,-0.11,-0.02
600609.SH,20250425,week,5.03,5.54,4.99,5.48,5.02,5.03,5.54,4.99,5.48,130.41,143.64,129.38,142.08,1954433.33,1051301.16,0.46,0.09
600609.SH,20250418,week,5.1,5.27,4.94,5.02,5.0,5.1,5.27,4.94,5.02,132.23,136.64,128.08,130.15,1019127.87,518993.58,0.02,0.0
600609.SH,20250411,week,5.2,5.34,4.21,5.0,5.76,5.2,5.34,4.21,5.0,134.82,138.45,109.15,129.64,1880964.23,903167.12,-0.76,-0.13
600609.SH,20250404,week,6.17,6.22,5.58,5.76,6.19,6.17,6.22,5.58,5.76,159.97,161.27,144.67,149.34,931189.92,554510.87,-0.43,-0.07
600609.SH,20250328,week,6.39,6.42,6.1,6.19,6.42,6.39,6.42,6.1,6.19,165.67,166.45,158.15,160.49,762207.08,475770.48,-0.23,-0.04
600609.SH,20250321,week,6.6,6.71,6.4,6.42,6.58,6.6,6.71,6.4,6.42,171.12,173.97,165.93,166.45,1017500.78,667131.24,-0.16,-0.02
600609.SH,20250314,week,6.44,6.94,6.32,6.58,6.44,6.44,6.94,6.32,6.58,166.97,179.93,163.86,170.6,1444575.3,946120.57,0.14,0.02
600609.SH,20250307,week,6.33,6.69,6.18,6.44,6.3,6.33,6.69,6.18,6.44,164.12,173.45,160.23,166.97,1310320.45,849716.21,0.14,0.02
600609.SH,20250228,week,6.8,6.85,6.29,6.3,6.86,6.8,6.85,6.29,6.3,176.3,177.6,163.08,163.34,1804005.31,1186415.17,-0.56,-0.08
600609.SH,20250221,week,7.5,7.55,6.65,6.86,7.57,7.5,7.55,6.65,6.86,194.45,195.75,172.41,177.86,1861545.35,1325267.12,-0.71,-0.09
600609.SH,20250214,week,7.93,8.09,7.32,7.57,7.49,7.93,8.09,7.32,7.57,205.6,209.75,189.79,196.27,2922342.84,2232350.36,0.08,0.01
600609.SH,20250207,week,6.62,7.58,6.47,7.49,6.62,6.62,7.58,6.47,7.49,171.64,196.53,167.75,194.19,1533970.39,1088004.42,0.87,0.13
600609.SH,20250131,week,6.7,6.77,6.56,6.62,6.65,6.7,6.77,6.56,6.62,173.71,175.53,170.08,171.64,250741.18,167004.84,-0.03,0.0
600609.SH,20250124,week,6.62,7.01,6.32,6.65,6.53,6.62,7.01,6.32,6.65,171.64,181.75,163.86,172.41,1741412.14,1163090.13,0.12,0.02
600609.SH,20250117,week,6.06,6.83,5.93,6.53,6.12,6.06,6.83,5.93,6.53,157.12,177.08,153.75,169.3,1378234.56,892990.76,0.41,0.07
