,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,601096.SH,20250620,week,4.15,4.18,4.06,4.08,4.16,4.15,4.18,4.06,4.08,4.19,4.22,4.1,4.12,408890.75,168438.29,-0.08,-0.02
1,601096.SH,20250613,week,4.2,4.24,4.15,4.16,4.21,4.2,4.24,4.15,4.16,4.24,4.28,4.19,4.2,512984.76,215278.94,-0.05,-0.01
2,601096.SH,20250606,week,4.18,4.23,4.18,4.21,4.22,4.16,4.23,4.16,4.21,4.2,4.27,4.2,4.25,384092.1,161308.89,-0.01,0.0
3,601096.SH,20250530,week,4.22,4.26,4.18,4.22,4.2,4.2,4.24,4.16,4.2,4.24,4.28,4.2,4.24,603119.4,254897.94,0.02,0.0
4,601096.SH,20250523,week,4.2,4.46,4.2,4.2,4.21,4.18,4.44,4.18,4.18,4.22,4.48,4.22,4.22,909072.75,391424.56,-0.01,0.0
5,601096.SH,20250516,week,4.24,4.27,4.18,4.21,4.24,4.22,4.25,4.16,4.19,4.26,4.29,4.2,4.23,559598.94,236033.0,-0.03,-0.01
6,601096.SH,20250509,week,4.13,4.26,4.11,4.24,4.08,4.11,4.24,4.09,4.22,4.15,4.28,4.13,4.26,570153.83,239474.64,0.16,0.04
7,601096.SH,20250502,week,4.12,4.12,4.05,4.08,4.13,4.1,4.1,4.03,4.06,4.14,4.14,4.07,4.1,319151.23,130109.83,-0.05,-0.01
8,601096.SH,20250425,week,4.08,4.19,4.07,4.13,4.1,4.06,4.17,4.05,4.11,4.1,4.21,4.09,4.15,585085.35,242181.27,0.03,0.01
9,601096.SH,20250418,week,4.11,4.35,4.04,4.1,4.05,4.09,4.33,4.02,4.08,4.13,4.37,4.06,4.12,931261.58,384814.53,0.05,0.01
10,601096.SH,20250411,week,4.18,4.18,3.73,4.05,4.29,4.16,4.16,3.71,4.03,4.2,4.2,3.75,4.07,1229684.01,488633.47,-0.24,-0.06
11,601096.SH,20250404,week,4.28,4.33,4.19,4.29,4.29,4.26,4.31,4.17,4.27,4.3,4.35,4.21,4.31,522373.48,222647.21,0.0,0.0
12,601096.SH,20250328,week,4.32,4.36,4.22,4.29,4.34,4.3,4.34,4.2,4.27,4.34,4.38,4.24,4.31,734091.71,316168.3,-0.05,-0.01
13,601096.SH,20250321,week,4.28,4.41,4.26,4.34,4.27,4.26,4.39,4.24,4.32,4.3,4.43,4.28,4.36,949748.42,411229.93,0.07,0.02
14,601096.SH,20250314,week,4.19,4.29,4.15,4.27,4.19,4.17,4.27,4.13,4.25,4.21,4.31,4.17,4.29,764559.59,323148.36,0.08,0.02
15,601096.SH,20250307,week,4.21,4.26,4.13,4.19,4.21,4.19,4.24,4.11,4.17,4.23,4.28,4.15,4.21,713061.25,298707.45,-0.02,0.0
16,601096.SH,20250228,week,4.31,4.34,4.18,4.21,4.32,4.29,4.32,4.16,4.19,4.33,4.36,4.2,4.23,839883.92,359907.99,-0.11,-0.03
17,601096.SH,20250221,week,4.5,4.5,4.26,4.32,4.23,4.48,4.48,4.24,4.3,4.52,4.52,4.28,4.34,1467174.24,638549.09,0.09,0.02
18,601096.SH,20250214,week,4.26,4.29,4.2,4.23,4.26,4.24,4.27,4.18,4.21,4.28,4.31,4.22,4.25,711223.35,302016.44,-0.03,-0.01
19,601096.SH,20250207,week,4.17,4.27,4.11,4.26,4.16,4.15,4.25,4.09,4.24,4.19,4.29,4.13,4.28,515701.47,216620.5,0.1,0.02
20,601096.SH,20250131,week,4.21,4.25,4.16,4.16,4.2,4.19,4.23,4.14,4.14,4.23,4.27,4.18,4.18,131499.1,55152.55,-0.04,-0.01
21,601096.SH,20250124,week,4.23,4.3,4.13,4.2,4.17,4.21,4.28,4.11,4.18,4.25,4.32,4.15,4.22,781104.82,328900.15,0.03,0.01
22,601096.SH,20250117,week,4.05,4.23,4.0,4.17,4.06,4.03,4.21,3.98,4.15,4.07,4.25,4.02,4.19,652193.54,268957.39,0.11,0.03
23,601096.SH,20250110,week,4.15,4.25,4.06,4.06,4.15,4.13,4.23,4.04,4.04,4.17,4.27,4.08,4.08,721760.04,300847.36,-0.09,-0.02
24,601096.SH,20250103,week,4.55,4.57,4.15,4.15,4.51,4.53,4.55,4.13,4.13,4.57,4.59,4.17,4.17,779609.73,338134.93,-0.36,-0.08
25,601096.SH,20241227,week,4.35,4.55,4.31,4.51,4.36,4.33,4.53,4.29,4.49,4.37,4.57,4.33,4.53,1098799.49,485944.45,0.15,0.03
26,601096.SH,20241220,week,4.57,4.61,4.34,4.36,4.56,4.55,4.59,4.32,4.34,4.59,4.63,4.36,4.38,1072794.64,481369.82,-0.2,-0.04
27,601096.SH,20241213,week,4.6,4.77,4.55,4.56,4.59,4.58,4.75,4.53,4.54,4.62,4.79,4.57,4.58,1268992.4,587384.26,-0.03,-0.01
28,601096.SH,20241206,week,4.46,4.64,4.46,4.59,4.47,4.44,4.62,4.44,4.57,4.48,4.66,4.48,4.61,1137496.12,517328.16,0.12,0.03
29,601096.SH,20241129,week,4.41,4.52,4.27,4.47,4.43,4.39,4.5,4.25,4.45,4.43,4.54,4.29,4.49,1042736.01,462033.64,0.04,0.01
30,601096.SH,20241122,week,4.6,4.68,4.42,4.43,4.55,4.58,4.66,4.4,4.41,4.62,4.7,4.44,4.45,1228635.1,559775.43,-0.12,-0.03
31,601096.SH,20241115,week,4.9,5.02,4.54,4.55,4.86,4.88,5.0,4.52,4.53,4.92,5.04,4.56,4.57,2065405.82,999015.54,-0.31,-0.06
32,601096.SH,20241108,week,4.75,4.96,4.75,4.86,4.72,4.73,4.94,4.73,4.84,4.77,4.98,4.77,4.88,2186316.21,1061870.86,0.14,0.03
33,601096.SH,20241101,week,4.7,5.15,4.68,4.72,4.7,4.68,5.13,4.66,4.7,4.72,5.17,4.7,4.74,3471358.8,1693172.38,0.02,0.0
34,601096.SH,20241025,week,4.45,4.77,4.38,4.7,4.45,4.42,4.75,4.36,4.68,4.46,4.79,4.4,4.72,2391195.31,1088062.41,0.25,0.06
35,601096.SH,20241018,week,4.52,4.6,4.28,4.45,4.51,4.49,4.57,4.25,4.42,4.53,4.61,4.29,4.46,1894025.56,842612.38,-0.06,-0.01
36,601096.SH,20241011,week,5.5,5.53,4.46,4.51,5.03,5.46,5.49,4.43,4.48,5.51,5.54,4.47,4.52,3548446.29,1758129.56,-0.52,-0.1
37,601096.SH,20241004,week,4.81,5.08,4.66,5.03,4.65,4.78,5.04,4.63,4.99,4.82,5.09,4.67,5.04,1710721.8,834787.17,0.38,0.08
38,601096.SH,20240927,week,4.5,4.65,4.2,4.65,4.63,4.47,4.62,4.17,4.62,4.51,4.66,4.21,4.66,5293132.94,2359729.39,0.02,0.0
39,601096.SH,20240920,week,4.05,4.88,3.88,4.63,4.12,4.02,4.85,3.85,4.6,4.06,4.89,3.89,4.64,4965192.1,2182867.54,0.51,0.12
40,601096.SH,20240913,week,3.68,4.33,3.68,4.12,3.73,3.65,4.3,3.65,4.09,3.69,4.34,3.69,4.13,4434244.49,1779285.17,0.39,0.1
41,601096.SH,20240906,week,3.73,3.92,3.66,3.73,3.73,3.7,3.89,3.63,3.7,3.74,3.93,3.67,3.74,1268291.39,478649.5,0.0,0.0
42,601096.SH,20240830,week,3.55,3.82,3.5,3.73,3.57,3.53,3.79,3.48,3.7,3.56,3.83,3.51,3.74,829013.52,301376.69,0.16,0.04
43,601096.SH,20240823,week,3.81,3.85,3.53,3.57,3.82,3.78,3.82,3.51,3.54,3.82,3.86,3.54,3.58,613246.5,225540.65,-0.25,-0.07
44,601096.SH,20240816,week,3.92,3.93,3.82,3.82,3.92,3.89,3.9,3.79,3.79,3.93,3.94,3.83,3.83,568040.46,219676.96,-0.1,-0.03
