,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,601127.SH,20250620,week,130.16,134.5,129.06,131.27,130.77,130.16,134.5,129.06,131.27,136.59,141.14,135.44,137.75,629157.16,8250774.19,0.5,0.0
1,601127.SH,20250613,week,133.65,136.38,130.76,130.77,133.16,133.65,136.38,130.76,130.77,140.25,143.12,137.22,137.23,1006956.84,13434637.34,-2.39,-0.02
2,601127.SH,20250606,week,136.0,137.55,131.72,133.16,136.02,136.0,137.55,131.72,133.16,142.72,144.34,138.23,139.74,551541.51,7404307.03,-2.86,-0.02
3,601127.SH,20250530,week,144.0,144.98,133.68,136.02,145.87,144.0,144.98,133.68,136.02,151.11,152.14,140.28,142.74,1408121.0,19472140.9,-9.85,-0.07
4,601127.SH,20250523,week,129.4,145.87,127.5,145.87,129.8,129.4,145.87,127.5,145.87,135.79,153.08,133.8,153.08,1602747.54,21937348.28,16.07,0.12
5,601127.SH,20250516,week,128.9,132.0,126.51,129.8,128.36,127.93,132.0,126.51,129.8,134.25,138.52,132.76,136.21,758457.27,9793002.43,1.44,0.01
6,601127.SH,20250509,week,130.77,132.0,127.53,128.36,130.28,129.79,131.01,126.57,127.39,136.2,137.48,132.82,133.69,546838.04,7080507.9,-1.92,-0.01
7,601127.SH,20250502,week,128.57,131.0,125.8,130.28,128.99,127.6,130.01,124.85,129.3,133.91,136.44,131.02,135.69,475480.95,6110884.9,1.29,0.01
8,601127.SH,20250425,week,131.66,132.4,128.2,128.99,130.61,130.67,131.4,127.23,128.02,137.12,137.89,133.52,134.34,644170.22,8378299.75,-1.62,-0.01
9,601127.SH,20250418,week,131.91,137.85,128.0,130.61,127.23,130.92,136.81,127.04,129.63,137.38,143.57,133.31,136.03,1420336.49,18895107.27,3.38,0.03
10,601127.SH,20250411,week,119.33,127.75,112.14,127.23,124.6,118.43,126.79,111.3,126.27,124.28,133.05,116.79,132.51,1625832.07,19558094.53,2.63,0.02
11,601127.SH,20250404,week,127.07,128.22,124.1,124.6,127.08,126.11,127.25,123.17,123.66,132.34,133.54,129.25,129.77,554058.59,6966029.75,-2.48,-0.02
12,601127.SH,20250328,week,123.83,128.33,121.61,127.08,124.38,122.9,127.36,120.69,126.12,128.97,133.66,126.66,132.35,854732.25,10701186.17,2.7,0.02
13,601127.SH,20250321,week,130.56,130.9,124.0,124.38,129.42,129.58,129.91,123.07,123.44,135.98,136.33,129.15,129.54,921042.18,11717231.5,-5.04,-0.04
14,601127.SH,20250314,week,137.72,137.75,125.01,129.42,134.54,136.68,136.71,124.07,128.45,143.44,143.47,130.2,134.79,1265586.28,16415704.69,-5.12,-0.04
15,601127.SH,20250307,week,122.72,137.98,120.66,134.54,121.51,121.8,136.94,119.75,133.53,127.81,143.71,125.67,140.12,1719120.58,22449847.22,13.03,0.11
16,601127.SH,20250228,week,121.61,130.3,121.21,121.51,122.62,120.69,129.32,120.3,120.6,126.66,135.71,126.24,126.55,1688072.85,21215917.93,-1.11,-0.01
17,601127.SH,20250221,week,120.86,123.9,117.01,122.62,122.17,119.95,122.97,116.13,121.7,125.88,129.04,121.87,127.71,1617949.85,19539890.63,0.45,0.0
18,601127.SH,20250214,week,132.05,134.59,119.23,122.17,132.64,131.06,133.58,118.33,121.25,137.53,140.18,124.18,127.24,1922714.63,24032867.29,-10.47,-0.08
19,601127.SH,20250207,week,128.4,134.0,125.09,132.64,132.79,127.43,132.99,124.15,131.64,133.73,139.56,130.28,138.14,1009311.53,13058348.08,-0.15,0.0
20,601127.SH,20250131,week,133.0,135.44,131.01,132.79,132.8,132.0,134.42,130.02,131.79,138.52,141.06,136.45,138.3,226159.84,3006594.29,-0.01,0.0
21,601127.SH,20250124,week,137.0,139.49,130.11,132.8,135.07,135.97,138.44,129.13,131.8,142.69,145.28,135.51,138.31,1471326.89,19777440.75,-2.27,-0.02
22,601127.SH,20250117,week,130.74,139.82,130.01,135.07,128.17,129.76,138.77,129.03,134.05,136.17,145.62,135.41,140.68,1646458.8,22337689.21,6.9,0.05
23,601127.SH,20250110,week,125.13,132.32,121.26,128.17,124.98,124.19,131.32,120.35,127.21,130.32,137.81,126.29,133.49,1309928.48,16662577.9,3.19,0.03
24,601127.SH,20250103,week,136.6,137.78,124.85,124.98,135.08,135.57,136.74,123.91,124.04,142.27,143.5,130.03,130.17,1049116.11,13746027.33,-10.1,-0.07
25,601127.SH,20241227,week,131.23,136.4,128.1,135.08,131.1,130.24,135.37,127.14,134.06,136.68,142.06,133.42,140.69,1409296.74,18712929.04,3.98,0.03
26,601127.SH,20241220,week,128.1,131.89,126.28,131.1,130.16,127.14,130.9,125.33,130.11,133.42,137.36,131.52,136.54,1292322.71,16809004.38,0.94,0.01
27,601127.SH,20241213,week,139.31,149.89,129.28,130.16,138.39,137.93,148.4,128.0,129.18,144.74,155.74,134.32,135.56,3399913.03,46640370.54,-8.23,-0.06
28,601127.SH,20241206,week,126.0,141.5,125.74,138.39,121.59,124.75,140.1,124.49,137.02,130.91,147.02,130.64,143.79,2487831.42,33934358.0,16.8,0.14
29,601127.SH,20241129,week,122.55,124.48,116.75,121.59,123.99,121.34,123.25,115.59,120.38,127.33,129.33,121.3,126.33,2051195.34,24879208.56,-2.4,-0.02
30,601127.SH,20241122,week,131.09,132.0,122.53,123.99,131.5,129.79,130.69,121.32,122.76,136.2,137.15,127.31,128.83,2537355.19,32312826.35,-7.51,-0.06
31,601127.SH,20241115,week,131.51,149.48,130.71,131.5,134.22,130.21,148.0,129.41,130.2,136.64,155.31,135.81,136.63,4130776.47,57146963.73,-2.72,-0.02
32,601127.SH,20241108,week,120.0,145.0,120.0,134.22,113.93,118.81,143.56,118.81,132.89,124.68,150.66,124.68,139.45,4719245.3,63366956.91,20.29,0.18
