,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,002025.SZ,20250620,week,46.72,47.8,45.55,45.7,46.72,46.72,47.8,45.55,45.7,311.25,318.44,303.45,304.45,287646.64,1340301.73,-1.02,-0.02
1,002025.SZ,20250613,week,50.25,51.06,45.77,46.72,50.05,50.25,51.06,45.77,46.72,334.77,340.16,304.92,311.25,341520.29,1631483.92,-3.33,-0.07
2,002025.SZ,20250606,week,50.7,50.96,49.08,50.05,50.48,50.7,50.96,49.08,50.05,337.76,339.5,326.97,333.43,143460.68,718974.7,-0.43,-0.01
3,002025.SZ,20250530,week,47.82,51.08,47.44,50.48,47.98,47.82,51.08,47.44,50.48,318.58,340.29,316.05,336.3,244847.55,1212128.98,2.5,0.05
4,002025.SZ,20250523,week,49.63,50.5,47.82,47.98,49.54,49.63,50.5,47.82,47.98,330.64,336.43,318.58,319.64,218040.19,1074290.98,-1.56,-0.03
5,002025.SZ,20250516,week,50.75,53.3,48.68,49.54,51.1,50.75,53.3,48.68,49.54,338.1,355.08,324.31,330.04,299756.27,1528623.32,-1.56,-0.03
6,002025.SZ,20250509,week,51.3,54.32,50.66,51.1,51.0,51.3,54.32,50.66,51.1,341.76,361.88,337.5,340.43,266429.71,1383151.68,0.1,0.0
7,002025.SZ,20250502,week,53.1,54.6,50.98,51.0,53.1,53.1,54.6,50.98,51.0,353.75,363.75,339.63,339.76,149300.72,785292.54,-2.1,-0.04
8,002025.SZ,20250425,week,52.61,54.4,50.68,53.1,52.62,52.61,54.4,50.68,53.1,350.49,362.41,337.63,353.75,217948.86,1154060.2,0.48,0.01
9,002025.SZ,20250418,week,56.81,57.26,51.65,52.62,56.28,56.81,57.26,51.65,52.62,378.47,381.47,344.09,350.55,199345.82,1082119.12,-3.66,-0.07
10,002025.SZ,20250411,week,53.96,57.4,51.03,56.28,56.7,53.96,57.4,51.03,56.28,359.48,382.4,339.96,374.94,363791.16,1990893.24,-0.42,-0.01
11,002025.SZ,20250404,week,56.48,57.85,54.15,56.7,56.62,56.48,57.85,54.15,56.7,376.27,385.4,360.75,377.74,216331.93,1209996.01,0.08,0.0
12,002025.SZ,20250328,week,56.68,59.18,53.92,56.62,56.64,56.68,59.18,53.92,56.62,377.6,394.26,359.22,377.2,255005.19,1457773.13,-0.02,0.0
13,002025.SZ,20250321,week,57.59,59.63,56.15,56.64,57.88,57.59,59.63,56.15,56.64,383.66,397.26,374.07,377.34,258836.49,1502895.85,-1.24,-0.02
14,002025.SZ,20250314,week,57.0,62.9,56.66,57.88,56.85,57.0,62.9,56.66,57.88,379.73,419.04,377.47,385.6,479043.76,2833157.3,1.03,0.02
15,002025.SZ,20250307,week,51.71,57.85,51.12,56.85,51.65,51.71,57.85,51.12,56.85,344.49,385.4,340.56,378.73,446753.14,2424562.84,5.2,0.1
16,002025.SZ,20250228,week,48.23,54.52,47.01,51.65,48.5,48.23,54.52,47.01,51.65,321.31,363.21,313.18,344.09,562667.12,2857665.0,3.15,0.06
17,002025.SZ,20250221,week,44.01,50.87,42.88,48.5,43.98,44.01,50.87,42.88,48.5,293.19,338.9,285.67,323.11,503652.26,2356963.95,4.52,0.1
18,002025.SZ,20250214,week,46.3,47.73,43.4,43.98,46.26,46.3,47.73,43.4,43.98,308.45,317.98,289.13,292.99,232786.72,1058148.42,-2.28,-0.05
19,002025.SZ,20250207,week,46.0,47.1,44.34,46.26,45.7,46.0,47.1,44.34,46.26,306.45,313.78,295.39,308.18,153590.49,703436.73,0.56,0.01
20,002025.SZ,20250131,week,45.02,47.55,44.86,45.7,45.22,45.02,47.55,44.86,45.7,299.92,316.78,298.86,304.45,65522.78,303930.17,0.48,0.01
21,002025.SZ,20250124,week,47.73,48.3,43.58,45.22,47.53,47.73,48.3,43.58,45.22,317.98,321.77,290.33,301.26,265066.64,1204612.33,-2.31,-0.05
22,002025.SZ,20250117,week,48.92,49.85,43.89,47.53,49.3,48.92,49.85,43.89,47.53,325.91,332.1,292.4,316.64,408651.18,1901286.01,-1.77,-0.04
23,002025.SZ,20250110,week,46.06,50.49,45.9,49.3,46.22,46.06,50.49,45.9,49.3,306.85,336.36,305.79,328.44,234757.6,1125956.5,3.08,0.07
24,002025.SZ,20250103,week,51.0,51.55,45.31,46.22,51.27,51.0,51.55,45.31,46.22,339.76,343.43,301.86,307.92,279220.64,1348066.56,-5.05,-0.1
25,002025.SZ,20241227,week,53.66,54.64,50.87,51.27,53.94,53.66,54.64,50.87,51.27,357.48,364.01,338.9,341.56,303424.62,1594893.89,-2.67,-0.05
26,002025.SZ,20241220,week,56.63,56.87,53.48,53.94,56.91,56.63,56.87,53.48,53.94,377.27,378.87,356.28,359.35,172356.53,940763.98,-2.97,-0.05
27,002025.SZ,20241213,week,57.09,59.52,55.62,56.91,57.08,57.09,59.52,55.62,56.91,380.33,396.52,370.54,379.13,207995.42,1200404.2,-0.17,0.0
28,002025.SZ,20241206,week,56.99,57.47,54.76,57.08,56.89,56.99,57.47,54.76,57.08,379.67,382.87,364.81,380.27,137624.07,773122.01,0.19,0.0
29,002025.SZ,20241129,week,52.11,58.45,49.69,56.89,52.01,52.11,58.45,49.69,56.89,347.16,389.39,331.03,379.0,308065.73,1696914.4,4.88,0.09
30,002025.SZ,20241122,week,53.34,55.5,51.92,52.01,53.4,53.34,55.5,51.92,52.01,355.35,369.74,345.89,346.49,189845.76,1025983.36,-1.39,-0.03
31,002025.SZ,20241115,week,59.82,61.16,53.31,53.4,59.58,59.82,61.16,53.31,53.4,398.52,407.45,355.15,355.75,329394.34,1891755.1,-6.18,-0.1
32,002025.SZ,20241108,week,54.46,61.0,54.25,59.58,54.23,54.46,61.0,54.25,59.58,362.81,406.38,361.41,396.92,403516.65,2324471.69,5.35,0.1
33,002025.SZ,20241101,week,58.53,60.88,53.91,54.23,58.8,58.53,60.88,53.91,54.23,389.93,405.58,359.15,361.28,356819.16,2053493.28,-4.57,-0.08
34,002025.SZ,20241025,week,61.15,65.7,57.48,58.8,59.91,61.15,65.7,57.48,58.8,407.38,437.69,382.93,391.73,490508.71,3009976.15,-1.11,-0.02
35,002025.SZ,20241018,week,52.75,61.28,52.73,59.91,52.78,52.75,61.28,52.73,59.91,351.42,408.25,351.29,399.12,328074.52,1874245.28,7.13,0.14
36,002025.SZ,20241011,week,61.51,61.51,52.0,52.78,55.92,61.51,61.51,52.0,52.78,409.78,409.78,346.42,351.62,301026.1,1724441.45,-3.14,-0.06
37,002025.SZ,20241004,week,52.25,55.92,52.0,55.92,50.84,52.25,55.92,52.0,55.92,348.09,372.54,346.42,372.54,55437.34,303268.43,5.08,0.1
38,002025.SZ,20240927,week,43.98,52.6,43.85,50.84,44.16,43.98,52.6,43.85,50.84,292.99,350.42,292.13,338.7,245493.66,1176475.43,6.68,0.15
39,002025.SZ,20240920,week,43.88,44.95,42.85,44.16,44.06,43.88,44.95,42.85,44.16,292.33,299.46,285.47,294.19,77000.89,336870.82,0.1,0.0
40,002025.SZ,20240913,week,46.29,48.1,43.78,44.06,46.55,46.29,48.1,43.78,44.06,308.38,320.44,291.66,293.53,145555.39,672752.02,-2.49,-0.05
