股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
603633.SH,20250704,week,8.15,9.04,8.1,8.71,8.14,8.15,9.04,8.1,8.71,22.99,25.5,22.84,24.56,807430.41,699558.4,0.57,0.07
603633.SH,20250627,week,7.68,8.24,7.58,8.14,7.71,7.68,8.24,7.58,8.14,21.66,23.24,21.38,22.96,347931.64,279762.02,0.43,0.06
603633.SH,20250620,week,7.91,8.01,7.69,7.71,7.94,7.91,8.01,7.69,7.71,22.31,22.59,21.69,21.74,247165.05,193858.66,-0.23,-0.03
603633.SH,20250613,week,8.05,8.22,7.93,7.94,8.04,8.05,8.22,7.93,7.94,22.7,23.18,22.36,22.39,252206.91,204498.42,-0.1,-0.01
603633.SH,20250606,week,7.83,8.04,7.8,8.04,7.89,7.83,8.04,7.8,8.04,22.08,22.68,22.0,22.68,222527.23,176508.93,0.15,0.02
603633.SH,20250530,week,8.12,8.24,7.84,7.89,8.15,8.12,8.24,7.84,7.89,22.9,23.24,22.11,22.25,295957.08,238680.3,-0.26,-0.03
603633.SH,20250523,week,8.2,8.65,8.1,8.15,8.17,8.2,8.65,8.1,8.15,23.13,24.4,22.84,22.99,535399.16,451763.0,-0.02,0.0
603633.SH,20250516,week,8.2,8.34,7.95,8.17,8.12,8.2,8.34,7.95,8.17,23.13,23.52,22.42,23.04,348335.4,283559.53,0.05,0.01
603633.SH,20250509,week,8.1,8.19,7.88,8.12,8.06,8.1,8.19,7.88,8.12,22.84,23.1,22.22,22.9,392610.05,316994.86,0.06,0.01
603633.SH,20250502,week,8.02,8.14,7.74,8.06,8.02,8.02,8.14,7.74,8.06,22.62,22.96,21.83,22.73,235848.25,187678.48,0.04,0.0
603633.SH,20250425,week,7.22,8.16,7.16,8.02,7.21,7.22,8.16,7.16,8.02,20.36,23.01,20.19,22.62,652610.38,512082.89,0.81,0.11
603633.SH,20250418,week,7.28,7.37,6.96,7.21,7.14,7.28,7.37,6.96,7.21,20.53,20.79,19.63,20.33,300846.31,216134.36,0.07,0.01
