,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,002865.SZ,20250620,week,35.95,37.78,35.76,36.35,36.23,35.95,37.78,35.76,36.35,52.67,55.35,52.39,53.25,265108.51,970994.68,0.12,0.0
1,002865.SZ,20250613,week,37.99,39.79,36.16,36.23,37.81,37.99,39.79,36.16,36.23,55.66,58.29,52.97,53.08,361879.28,1369473.52,-1.58,-0.04
2,002865.SZ,20250606,week,37.49,38.39,37.1,37.81,37.93,37.49,38.39,37.1,37.81,54.92,56.24,54.35,55.39,150466.74,569120.15,-0.12,0.0
3,002865.SZ,20250530,week,39.4,40.17,37.9,37.93,39.17,39.4,40.17,37.9,37.93,57.72,58.85,55.52,55.57,217858.2,846733.54,-1.24,-0.03
4,002865.SZ,20250523,week,40.62,41.16,39.11,39.17,40.55,40.62,41.16,39.11,39.17,59.51,60.3,57.3,57.38,223041.55,899989.98,-1.38,-0.03
5,002865.SZ,20250516,week,40.95,45.55,40.06,40.55,40.4,40.95,45.55,40.06,40.55,59.99,66.73,58.69,59.41,534784.32,2268727.92,0.15,0.0
6,002865.SZ,20250509,week,39.75,42.17,39.7,40.4,39.87,39.75,42.17,39.7,40.4,58.23,61.78,58.16,59.19,291711.41,1199913.78,0.53,0.01
7,002865.SZ,20250502,week,39.73,40.38,38.54,39.87,39.7,39.73,40.38,38.54,39.87,58.2,59.16,56.46,58.41,178386.55,708657.15,0.17,0.0
8,002865.SZ,20250425,week,39.2,42.2,38.7,39.7,39.01,39.2,42.2,38.7,39.7,57.43,61.82,56.7,58.16,330122.9,1331269.55,0.69,0.02
9,002865.SZ,20250418,week,40.61,41.25,38.62,39.01,39.74,40.61,41.25,38.62,39.01,59.49,60.43,56.58,57.15,286116.7,1145125.84,-0.73,-0.02
10,002865.SZ,20250411,week,41.28,42.0,35.0,39.74,44.76,41.28,42.0,35.0,39.74,60.48,61.53,51.28,58.22,441539.55,1705116.83,-5.02,-0.11
11,002865.SZ,20250404,week,55.0,55.49,44.37,44.76,55.86,55.0,55.49,44.37,44.76,80.58,81.29,65.0,65.57,447592.32,2137106.46,-11.1,-0.2
12,002865.SZ,20250328,week,56.6,59.88,55.05,55.86,56.71,56.6,59.88,55.05,55.86,82.92,87.72,80.65,81.83,324202.53,1877202.02,-0.85,-0.01
13,002865.SZ,20250321,week,59.84,61.5,56.0,56.71,59.8,59.84,61.5,56.0,56.71,87.67,90.1,82.04,83.08,333380.67,1936859.83,-3.09,-0.05
14,002865.SZ,20250314,week,56.99,62.29,56.6,59.8,57.18,56.99,62.29,56.6,59.8,83.49,91.25,82.92,87.61,424061.6,2500678.65,2.62,0.05
15,002865.SZ,20250307,week,58.98,61.75,55.5,57.18,60.08,58.98,61.75,55.5,57.18,86.41,90.46,81.31,83.77,400696.95,2316076.49,-2.9,-0.05
16,002865.SZ,20250228,week,56.76,64.0,56.52,60.08,57.15,56.76,64.0,56.52,60.08,83.15,93.76,82.8,88.02,617721.71,3729465.04,2.93,0.05
17,002865.SZ,20250221,week,58.2,60.84,55.41,57.15,59.13,58.2,60.84,55.41,57.15,85.26,89.13,81.18,83.72,522357.86,3018164.22,-1.98,-0.03
18,002865.SZ,20250214,week,62.5,66.13,57.6,59.13,64.36,62.5,66.13,57.6,59.13,91.56,96.88,84.38,86.63,731696.49,4478954.99,-5.23,-0.08
19,002865.SZ,20250207,week,57.01,64.36,55.13,64.36,56.66,57.01,64.36,55.13,64.36,83.52,94.29,80.77,94.29,363710.19,2162562.13,7.7,0.14
20,002865.SZ,20250131,week,58.3,59.33,56.06,56.66,58.17,58.3,59.33,56.06,56.66,85.41,86.92,82.13,83.01,126764.56,730385.81,-1.51,-0.03
21,002865.SZ,20250124,week,56.27,58.17,51.7,58.17,55.98,56.27,58.17,51.7,58.17,82.44,85.22,75.74,85.22,530399.46,2921766.06,2.19,0.04
22,002865.SZ,20250117,week,49.5,57.54,48.95,55.98,50.85,49.5,57.54,48.95,55.98,72.52,84.3,71.71,82.01,556631.97,3015590.1,5.13,0.1
23,002865.SZ,20250110,week,50.6,56.64,50.28,50.85,50.45,50.6,56.64,50.28,50.85,74.13,82.98,73.66,74.5,498818.63,2642116.34,0.4,0.01
24,002865.SZ,20250103,week,50.0,53.48,49.31,50.45,52.42,50.0,53.48,49.31,50.45,73.25,78.35,72.24,73.91,400220.42,2042702.06,-1.97,-0.04
25,002865.SZ,20241227,week,52.36,56.64,51.0,52.42,52.33,52.36,56.64,51.0,52.42,76.71,82.98,74.72,76.8,585634.69,3158742.15,0.09,0.0
26,002865.SZ,20241220,week,58.4,59.46,51.37,52.33,58.92,58.4,59.46,51.37,52.33,85.56,87.11,75.26,76.66,465593.46,2532528.19,-6.59,-0.11
27,002865.SZ,20241213,week,65.1,65.7,58.92,58.92,65.85,65.1,65.7,58.92,58.92,95.37,96.25,86.32,86.32,534157.92,3297683.19,-6.93,-0.11
28,002865.SZ,20241206,week,68.9,72.84,65.5,65.85,69.22,68.9,72.84,65.5,65.85,100.94,106.71,95.96,96.47,430727.76,2978305.86,-3.37,-0.05
29,002865.SZ,20241129,week,58.66,70.35,58.61,69.22,59.29,58.66,70.35,58.61,69.22,85.94,103.06,85.86,101.41,518109.52,3392839.39,9.93,0.17
30,002865.SZ,20241122,week,60.5,66.96,57.7,59.29,60.5,60.5,66.96,57.7,59.29,88.63,98.1,84.53,86.86,613586.65,3826458.6,-1.21,-0.02
31,002865.SZ,20241115,week,74.0,78.34,60.37,60.5,76.06,74.0,78.34,60.37,60.5,108.41,114.77,88.44,88.63,534203.34,3735346.7,-15.56,-0.2
32,002865.SZ,20241108,week,78.0,81.99,65.6,76.06,80.4,78.0,81.99,65.6,76.06,114.27,120.12,96.1,111.43,891715.88,6640051.56,-4.34,-0.05
33,002865.SZ,20241101,week,61.0,84.55,60.41,80.4,59.62,61.0,84.55,60.41,80.4,89.37,123.87,88.5,117.79,1253872.31,9036555.03,20.78,0.35
34,002865.SZ,20241025,week,44.35,59.62,44.14,59.62,43.7,44.35,59.62,44.14,59.62,64.97,87.34,64.67,87.34,1303970.66,6756382.55,15.92,0.36
35,002865.SZ,20241018,week,44.0,46.37,42.51,43.7,43.72,44.0,46.37,42.51,43.7,64.46,67.93,62.28,64.02,489595.18,2162161.76,-0.02,0.0
36,002865.SZ,20241011,week,51.74,52.68,43.1,43.72,47.9,51.74,52.68,43.1,43.72,75.8,77.18,63.14,64.05,669457.75,3245897.82,-4.18,-0.09
37,002865.SZ,20241004,week,44.5,47.94,43.78,47.9,43.58,44.5,47.94,43.78,47.9,65.19,70.23,64.14,70.17,253427.56,1169029.15,4.32,0.1
38,002865.SZ,20240927,week,35.18,43.62,34.8,43.58,35.35,35.18,43.62,34.8,43.58,51.54,63.9,50.98,63.84,642543.76,2496474.64,8.23,0.23
39,002865.SZ,20240920,week,36.84,37.34,34.88,35.35,36.84,36.84,37.34,34.88,35.35,53.97,54.7,51.1,51.79,205731.77,738635.23,-1.49,-0.04
40,002865.SZ,20240913,week,37.9,41.27,36.78,36.84,38.46,37.9,41.27,36.78,36.84,55.52,60.46,53.88,53.97,451454.27,1741795.69,-1.62,-0.04
41,002865.SZ,20240906,week,38.64,41.85,37.27,38.46,38.82,38.64,41.85,37.27,38.46,56.61,61.31,54.6,56.34,612316.86,2422508.73,-0.36,-0.01
42,002865.SZ,20240830,week,35.89,39.73,34.05,38.82,35.89,35.89,39.73,34.05,38.82,52.58,58.2,49.88,56.87,659235.99,2446129.42,2.93,0.08
