,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,601033.SH,20250620,week,16.32,16.44,15.43,15.67,16.16,16.32,16.44,15.43,15.67,17.55,17.68,16.59,16.85,212269.19,338310.98,-0.49,-0.03
1,601033.SH,20250613,week,15.97,16.47,15.71,16.16,16.02,15.97,16.47,15.71,16.16,17.17,17.71,16.89,17.38,240897.94,387747.56,0.14,0.01
2,601033.SH,20250606,week,16.76,17.12,15.93,16.02,16.85,16.76,17.12,15.93,16.02,18.02,18.41,17.13,17.23,235990.21,388045.2,-0.83,-0.05
3,601033.SH,20250530,week,15.55,17.13,15.47,16.85,15.55,15.55,17.13,15.47,16.85,16.72,18.42,16.64,18.12,318830.93,520951.18,1.3,0.08
4,601033.SH,20250523,week,15.41,16.16,15.25,15.55,15.39,15.41,16.16,15.25,15.55,16.57,17.38,16.4,16.72,261825.64,414164.64,0.16,0.01
5,601033.SH,20250516,week,15.09,15.58,14.96,15.39,14.99,15.09,15.58,14.96,15.39,16.23,16.75,16.09,16.55,200191.55,306137.27,0.4,0.03
6,601033.SH,20250509,week,15.16,15.68,14.8,14.99,15.12,14.58,15.17,14.48,14.99,15.68,16.31,15.57,16.12,172986.16,262892.12,-0.13,-0.01
7,601033.SH,20250502,week,15.82,15.82,15.01,15.12,15.83,15.21,15.21,14.43,14.54,16.36,16.36,15.52,15.63,198463.86,302018.71,-0.71,-0.04
8,601033.SH,20250425,week,15.54,15.87,15.4,15.83,15.66,14.94,15.26,14.81,15.22,16.07,16.41,15.92,16.37,261266.95,407604.77,0.17,0.01
9,601033.SH,20250418,week,15.4,16.26,15.23,15.66,15.32,14.81,15.63,14.64,15.06,15.92,16.81,15.75,16.19,402609.85,632146.68,0.34,0.02
10,601033.SH,20250411,week,15.7,16.35,14.6,15.32,16.25,15.1,15.72,14.04,14.73,16.23,16.91,15.1,15.84,666049.09,1029303.29,-0.93,-0.06
11,601033.SH,20250404,week,15.15,16.47,14.89,16.25,15.04,14.57,15.84,14.32,15.62,15.67,17.03,15.4,16.8,551755.69,868266.51,1.21,0.08
12,601033.SH,20250328,week,14.9,15.5,14.76,15.04,14.96,14.33,14.9,14.19,14.46,15.41,16.03,15.26,15.55,320634.27,481417.22,0.08,0.01
13,601033.SH,20250321,week,14.36,16.12,14.32,14.96,14.31,13.81,15.5,13.77,14.38,14.85,16.67,14.81,15.47,773805.19,1176349.2,0.65,0.05
14,601033.SH,20250314,week,14.15,14.32,14.0,14.31,14.13,13.61,13.77,13.46,13.76,14.63,14.81,14.48,14.8,181569.0,257456.38,0.18,0.01
15,601033.SH,20250307,week,14.03,14.33,13.75,14.13,14.07,13.49,13.78,13.22,13.59,14.51,14.82,14.22,14.61,251389.47,351799.24,0.06,0.0
16,601033.SH,20250228,week,13.74,15.0,13.73,14.07,13.77,13.21,14.42,13.2,13.53,14.21,15.51,14.2,14.55,506218.81,730191.12,0.3,0.02
17,601033.SH,20250221,week,13.8,14.07,13.7,13.77,13.77,13.27,13.53,13.17,13.24,14.27,14.55,14.17,14.24,196152.19,270937.67,0.0,0.0
18,601033.SH,20250214,week,13.71,13.87,13.67,13.77,13.72,13.18,13.34,13.14,13.24,14.18,14.34,14.13,14.24,179852.1,247396.72,0.05,0.0
19,601033.SH,20250207,week,13.7,13.82,13.38,13.72,13.66,13.17,13.29,12.86,13.19,14.17,14.29,13.83,14.19,144953.77,197173.06,0.06,0.0
20,601033.SH,20250131,week,13.69,13.75,13.61,13.66,13.67,13.16,13.22,13.09,13.13,14.16,14.22,14.07,14.12,24976.95,34192.56,-0.01,0.0
21,601033.SH,20250124,week,13.84,13.87,13.58,13.67,13.76,13.31,13.34,13.06,13.14,14.31,14.34,14.04,14.13,123833.56,169908.19,-0.09,-0.01
22,601033.SH,20250117,week,13.51,13.96,13.5,13.76,13.38,12.99,13.42,12.98,13.23,13.97,14.43,13.96,14.23,156378.91,215132.79,0.38,0.03
23,601033.SH,20250110,week,13.76,13.98,13.35,13.38,13.83,13.23,13.44,12.84,12.86,14.23,14.46,13.8,13.83,191227.31,260808.26,-0.45,-0.03
24,601033.SH,20250103,week,14.94,14.97,13.77,13.83,14.98,14.36,14.39,13.24,13.3,15.45,15.48,14.24,14.3,230811.61,332945.6,-1.15,-0.08
25,601033.SH,20241227,week,14.64,15.97,14.64,14.98,14.69,14.08,15.36,14.08,14.4,15.14,16.51,15.14,15.49,727501.75,1098322.06,0.29,0.02
26,601033.SH,20241220,week,14.4,14.74,14.26,14.69,14.45,13.85,14.17,13.71,14.12,14.89,15.24,14.74,15.19,294917.15,428576.62,0.24,0.02
27,601033.SH,20241213,week,14.64,14.86,14.38,14.45,14.59,14.08,14.29,13.83,13.89,15.14,15.37,14.87,14.94,260985.66,379904.05,-0.14,-0.01
28,601033.SH,20241206,week,14.56,14.68,14.36,14.59,14.55,14.0,14.11,13.81,14.03,15.06,15.18,14.85,15.09,214163.78,311447.87,0.04,0.0
29,601033.SH,20241129,week,14.04,14.77,13.85,14.55,14.01,13.5,14.2,13.32,13.99,14.52,15.27,14.32,15.04,267426.34,384057.33,0.54,0.04
30,601033.SH,20241122,week,14.2,14.43,14.01,14.01,14.16,13.65,13.87,13.47,13.47,14.68,14.92,14.49,14.49,242983.79,346340.82,-0.15,-0.01
31,601033.SH,20241115,week,14.71,15.18,14.15,14.16,14.75,14.14,14.6,13.61,13.61,15.21,15.7,14.63,14.64,394909.71,581268.76,-0.59,-0.04
32,601033.SH,20241108,week,14.29,15.09,14.22,14.75,14.22,13.74,14.51,13.67,14.18,14.78,15.6,14.7,15.25,419674.01,615976.55,0.53,0.04
