股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
603098.SH,20250704,week,9.99,10.29,9.9,10.28,9.92,9.99,10.29,9.9,10.28,12.74,13.12,12.62,13.11,214047.6,217182.99,0.36,0.04
603098.SH,20250627,week,9.03,10.22,9.01,9.92,9.13,9.03,10.22,9.01,9.92,11.52,13.03,11.49,12.65,576640.96,564834.84,0.79,0.09
603098.SH,20250620,week,9.3,9.46,9.07,9.13,9.35,9.3,9.46,9.07,9.13,11.86,12.06,11.57,11.64,152248.6,141272.86,-0.22,-0.02
603098.SH,20250613,week,9.62,9.88,9.33,9.35,9.61,9.62,9.88,9.33,9.35,12.27,12.6,11.9,11.92,208428.07,201297.4,-0.26,-0.03
603098.SH,20250606,week,9.63,9.86,9.49,9.61,9.62,9.63,9.86,9.49,9.61,12.28,12.57,12.1,12.25,177802.95,170711.45,-0.01,0.0
603098.SH,20250530,week,9.75,9.96,9.6,9.62,9.75,9.75,9.96,9.6,9.62,12.43,12.7,12.24,12.27,168883.0,165093.84,-0.13,-0.01
603098.SH,20250523,week,9.97,10.25,9.72,9.75,9.97,9.97,10.25,9.72,9.75,12.71,13.07,12.39,12.43,239359.6,240121.95,-0.22,-0.02
603098.SH,20250516,week,10.15,10.29,9.9,9.97,10.05,10.15,10.29,9.9,9.97,12.94,13.12,12.62,12.71,261981.98,264507.59,-0.08,-0.01
603098.SH,20250509,week,9.97,10.27,9.88,10.05,9.91,9.97,10.27,9.88,10.05,12.71,13.1,12.6,12.82,200844.79,202475.89,0.14,0.01
603098.SH,20250502,week,9.73,10.13,9.56,9.91,9.71,9.73,10.13,9.56,9.91,12.41,12.92,12.19,12.64,117326.0,115233.06,0.2,0.02
603098.SH,20250425,week,9.14,10.16,9.11,9.71,9.2,9.14,10.16,9.11,9.71,11.66,12.96,11.62,12.38,306562.65,298708.39,0.51,0.06
603098.SH,20250418,week,9.24,9.37,9.01,9.2,9.08,9.24,9.37,9.01,9.2,11.78,11.95,11.49,11.73,192093.39,177206.58,0.12,0.01
603098.SH,20250411,week,9.55,9.8,8.07,9.08,10.5,9.55,9.8,8.07,9.08,12.18,12.5,10.29,11.58,427451.25,386916.08,-1.42,-0.14
603098.SH,20250404,week,10.83,11.14,10.22,10.5,10.82,10.83,11.14,10.22,10.5,13.81,14.21,13.03,13.39,638644.62,677385.14,-0.32,-0.03
603098.SH,20250328,week,10.0,10.82,9.57,10.82,10.03,10.0,10.82,9.57,10.82,12.75,13.8,12.2,13.8,412534.82,419754.8,0.79,0.08
603098.SH,20250321,week,10.08,11.29,10.0,10.03,10.0,10.08,11.29,10.0,10.03,12.85,14.4,12.75,12.79,736459.19,775266.28,0.03,0.0
