,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,003012.SZ,20250620,week,5.67,5.74,5.55,5.57,5.68,5.67,5.74,5.55,5.57,6.5,6.58,6.37,6.39,231443.02,130717.52,-0.11,-0.02
1,003012.SZ,20250613,week,5.82,5.83,5.67,5.68,5.81,5.82,5.83,5.67,5.68,6.67,6.69,6.5,6.51,293915.2,169477.93,-0.13,-0.02
2,003012.SZ,20250606,week,5.77,5.86,5.75,5.81,5.77,5.77,5.86,5.75,5.81,6.62,6.72,6.59,6.66,178960.03,103921.71,0.04,0.01
3,003012.SZ,20250530,week,5.7,5.8,5.63,5.77,5.7,5.7,5.8,5.63,5.77,6.54,6.65,6.46,6.62,238576.88,136360.76,0.07,0.01
4,003012.SZ,20250523,week,6.07,6.1,5.69,5.7,6.06,5.83,5.86,5.69,5.7,6.68,6.72,6.53,6.54,333556.0,199257.77,-0.36,-0.06
5,003012.SZ,20250516,week,6.23,6.29,5.97,6.06,6.26,5.98,6.04,5.73,5.82,6.86,6.93,6.57,6.67,417324.54,254186.36,-0.2,-0.03
6,003012.SZ,20250509,week,6.25,6.43,6.16,6.26,6.2,6.0,6.17,5.91,6.01,6.88,7.08,6.78,6.89,225677.39,142142.33,0.06,0.01
7,003012.SZ,20250502,week,6.34,6.34,6.14,6.2,6.39,6.09,6.09,5.89,5.95,6.98,6.98,6.76,6.83,208919.71,130581.19,-0.19,-0.03
8,003012.SZ,20250425,week,6.25,6.45,6.18,6.39,6.25,6.0,6.19,5.93,6.13,6.88,7.1,6.8,7.04,325032.51,206529.37,0.14,0.02
9,003012.SZ,20250418,week,6.18,6.44,6.07,6.25,6.12,5.93,6.18,5.83,6.0,6.8,7.09,6.68,6.88,377788.0,235463.19,0.13,0.02
10,003012.SZ,20250411,week,6.19,6.35,5.91,6.12,6.53,5.94,6.1,5.67,5.88,6.82,6.99,6.51,6.74,630436.3,389896.27,-0.41,-0.06
11,003012.SZ,20250404,week,6.25,6.55,6.22,6.53,6.29,6.0,6.29,5.97,6.27,6.88,7.21,6.85,7.19,226691.6,145045.05,0.24,0.04
12,003012.SZ,20250328,week,6.38,6.47,6.28,6.29,6.34,6.12,6.21,6.03,6.04,7.02,7.12,6.91,6.93,258412.8,164741.15,-0.05,-0.01
13,003012.SZ,20250321,week,6.34,6.47,6.3,6.34,6.33,6.09,6.21,6.05,6.09,6.98,7.12,6.94,6.98,281555.24,179961.73,0.01,0.0
14,003012.SZ,20250314,week,6.08,6.34,6.05,6.33,6.06,5.84,6.09,5.81,6.08,6.69,6.98,6.66,6.97,389985.25,242803.88,0.27,0.04
15,003012.SZ,20250307,week,6.02,6.09,5.92,6.06,6.02,5.78,5.85,5.68,5.82,6.63,6.71,6.52,6.67,306498.28,184047.49,0.04,0.01
16,003012.SZ,20250228,week,5.93,6.07,5.88,6.02,5.93,5.69,5.83,5.64,5.78,6.53,6.68,6.47,6.63,387176.57,231603.68,0.09,0.02
17,003012.SZ,20250221,week,6.09,6.14,5.87,5.93,6.08,5.85,5.89,5.64,5.69,6.71,6.76,6.46,6.53,345483.0,207164.44,-0.15,-0.02
18,003012.SZ,20250214,week,6.1,6.18,6.04,6.08,6.1,5.86,5.93,5.8,5.84,6.72,6.8,6.65,6.69,338939.45,207038.38,-0.02,0.0
19,003012.SZ,20250207,week,6.13,6.15,5.98,6.1,6.11,5.88,5.9,5.74,5.86,6.75,6.77,6.58,6.72,174379.0,105772.51,-0.01,0.0
20,003012.SZ,20250131,week,6.05,6.18,6.05,6.11,6.04,5.81,5.93,5.81,5.87,6.66,6.8,6.66,6.73,59154.0,36318.25,0.07,0.01
21,003012.SZ,20250124,week,6.0,6.07,5.87,6.04,5.99,5.76,5.83,5.64,5.8,6.61,6.68,6.46,6.65,246850.33,147847.32,0.05,0.01
22,003012.SZ,20250117,week,5.71,6.07,5.67,5.99,5.77,5.48,5.83,5.44,5.75,6.29,6.68,6.24,6.59,272512.55,161530.86,0.22,0.04
23,003012.SZ,20250110,week,6.08,6.22,5.77,5.77,6.15,5.84,5.97,5.54,5.54,6.69,6.85,6.35,6.35,418775.19,251124.56,-0.38,-0.06
24,003012.SZ,20250103,week,6.45,6.97,6.1,6.15,6.48,6.19,6.69,5.86,5.9,7.1,7.67,6.72,6.77,904237.88,596063.9,-0.33,-0.05
25,003012.SZ,20241227,week,6.43,6.53,6.3,6.48,6.45,6.17,6.27,6.05,6.22,7.08,7.19,6.94,7.13,335081.14,215172.86,0.03,0.0
26,003012.SZ,20241220,week,6.8,7.0,6.43,6.45,6.77,6.53,6.72,6.17,6.19,7.49,7.71,7.08,7.1,717256.02,478883.18,-0.32,-0.05
27,003012.SZ,20241213,week,6.6,7.04,6.56,6.77,6.58,6.34,6.76,6.3,6.5,7.27,7.75,7.22,7.45,793638.42,539281.29,0.19,0.03
28,003012.SZ,20241206,week,6.5,6.62,6.39,6.58,6.5,6.24,6.36,6.13,6.32,7.16,7.29,7.04,7.24,499935.03,325867.88,0.08,0.01
29,003012.SZ,20241129,week,6.1,6.63,6.1,6.5,6.11,5.86,6.36,5.86,6.24,6.72,7.3,6.72,7.16,660669.66,421825.07,0.39,0.06
30,003012.SZ,20241122,week,6.3,6.39,6.09,6.11,6.28,6.05,6.13,5.85,5.87,6.94,7.04,6.71,6.73,687830.83,429569.63,-0.17,-0.03
31,003012.SZ,20241115,week,6.43,6.99,6.25,6.28,6.43,6.17,6.71,6.0,6.03,7.08,7.7,6.88,6.91,1252999.4,815826.8,-0.15,-0.02
32,003012.SZ,20241108,week,5.95,6.62,5.86,6.43,5.93,5.71,6.36,5.63,6.17,6.55,7.29,6.45,7.08,726917.86,453685.8,0.5,0.08
