,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,600287.SH,20250620,week,5.76,6.33,5.59,5.92,5.79,5.76,6.33,5.59,5.92,30.38,33.39,29.49,31.23,552781.56,332690.13,0.13,0.02
1,600287.SH,20250613,week,5.6,5.86,5.48,5.79,5.53,5.6,5.86,5.48,5.79,29.54,30.91,28.91,30.54,430937.9,244452.88,0.26,0.05
2,600287.SH,20250606,week,5.16,5.54,5.11,5.53,5.09,5.16,5.54,5.11,5.53,27.22,29.22,26.96,29.17,297813.99,158953.9,0.44,0.09
3,600287.SH,20250530,week,5.0,5.1,4.94,5.09,4.99,5.0,5.1,4.94,5.09,26.38,26.9,26.06,26.85,111692.55,55821.75,0.1,0.02
4,600287.SH,20250523,week,4.89,5.23,4.89,4.99,4.8,4.89,5.23,4.89,4.99,25.79,27.59,25.79,26.32,335863.63,169970.23,0.19,0.04
5,600287.SH,20250516,week,4.77,4.85,4.66,4.8,4.75,4.77,4.85,4.66,4.8,25.16,25.58,24.58,25.32,146242.0,69578.57,0.05,0.01
6,600287.SH,20250509,week,4.64,4.82,4.59,4.75,4.61,4.64,4.82,4.59,4.75,24.48,25.43,24.21,25.06,151919.01,71074.75,0.14,0.03
7,600287.SH,20250502,week,4.79,4.83,4.55,4.61,4.78,4.79,4.83,4.55,4.61,25.27,25.48,24.0,24.32,171830.18,79897.6,-0.17,-0.04
8,600287.SH,20250425,week,4.34,4.85,4.3,4.78,4.35,4.34,4.85,4.3,4.78,22.89,25.58,22.68,25.21,223796.68,104024.01,0.43,0.1
9,600287.SH,20250418,week,4.23,4.54,4.23,4.35,4.22,4.23,4.54,4.23,4.35,22.31,23.95,22.31,22.95,156106.0,68575.23,0.13,0.03
10,600287.SH,20250411,week,4.39,4.41,3.94,4.22,4.6,4.39,4.41,3.94,4.22,23.16,23.26,20.78,22.26,180522.55,74777.24,-0.38,-0.08
11,600287.SH,20250404,week,4.61,4.69,4.52,4.6,4.61,4.61,4.69,4.52,4.6,24.32,24.74,23.84,24.27,70127.01,32363.13,-0.01,0.0
12,600287.SH,20250328,week,4.68,4.8,4.59,4.61,4.71,4.68,4.8,4.59,4.61,24.69,25.32,24.21,24.32,129926.31,60717.94,-0.1,-0.02
13,600287.SH,20250321,week,4.61,4.95,4.59,4.71,4.61,4.61,4.95,4.59,4.71,24.32,26.11,24.21,24.85,205089.28,97763.48,0.1,0.02
14,600287.SH,20250314,week,4.46,4.61,4.41,4.61,4.48,4.46,4.61,4.41,4.61,23.53,24.32,23.26,24.32,120590.15,54775.69,0.13,0.03
15,600287.SH,20250307,week,4.46,4.52,4.4,4.48,4.44,4.46,4.52,4.4,4.48,23.53,23.84,23.21,23.63,77718.74,34592.66,0.04,0.01
16,600287.SH,20250228,week,4.5,4.6,4.41,4.44,4.52,4.5,4.6,4.41,4.44,23.74,24.27,23.26,23.42,126741.0,56762.61,-0.08,-0.02
17,600287.SH,20250221,week,4.55,4.64,4.47,4.52,4.6,4.55,4.64,4.47,4.52,24.0,24.48,23.58,23.84,125124.5,56642.86,-0.08,-0.02
18,600287.SH,20250214,week,4.58,4.6,4.46,4.6,4.57,4.58,4.6,4.46,4.6,24.16,24.27,23.53,24.27,100194.1,45463.68,0.03,0.01
19,600287.SH,20250207,week,4.46,4.66,4.42,4.57,4.45,4.46,4.66,4.42,4.57,23.53,24.58,23.32,24.11,80803.0,36591.16,0.12,0.03
20,600287.SH,20250131,week,4.43,4.47,4.42,4.45,4.42,4.43,4.47,4.42,4.45,23.37,23.58,23.32,23.47,17059.74,7574.12,0.03,0.01
21,600287.SH,20250124,week,4.51,4.53,4.3,4.42,4.5,4.51,4.53,4.3,4.42,23.79,23.9,22.68,23.32,117968.6,52185.5,-0.08,-0.02
22,600287.SH,20250117,week,4.08,4.63,4.0,4.5,4.1,4.08,4.63,4.0,4.5,21.52,24.42,21.1,23.74,270099.71,118748.47,0.4,0.1
23,600287.SH,20250110,week,4.1,4.2,3.93,4.1,4.08,4.1,4.2,3.93,4.1,21.63,22.16,20.73,21.63,138185.31,56223.7,0.02,0.0
24,600287.SH,20250103,week,4.3,4.35,4.07,4.08,4.35,4.3,4.35,4.07,4.08,22.68,22.95,21.47,21.52,129191.0,54083.53,-0.27,-0.06
25,600287.SH,20241227,week,4.52,4.6,4.15,4.35,4.56,4.52,4.6,4.15,4.35,23.84,24.27,21.89,22.95,240967.35,104390.07,-0.21,-0.05
26,600287.SH,20241220,week,4.5,4.69,4.3,4.56,4.49,4.5,4.69,4.3,4.56,23.74,24.74,22.68,24.05,271516.22,121681.76,0.07,0.02
27,600287.SH,20241213,week,4.44,4.7,4.32,4.49,4.37,4.44,4.7,4.32,4.49,23.42,24.79,22.79,23.68,396949.09,178665.96,0.12,0.03
28,600287.SH,20241206,week,4.15,4.37,4.09,4.37,4.13,4.15,4.37,4.09,4.37,21.89,23.05,21.57,23.05,295115.21,124845.81,0.24,0.06
29,600287.SH,20241129,week,4.1,4.18,3.95,4.13,4.1,4.1,4.18,3.95,4.13,21.63,22.05,20.84,21.79,195020.15,79996.66,0.03,0.01
30,600287.SH,20241122,week,4.08,4.25,3.89,4.1,4.07,4.08,4.25,3.89,4.1,21.52,22.42,20.52,21.63,273989.31,112409.71,0.03,0.01
31,600287.SH,20241115,week,3.99,4.32,3.98,4.07,3.99,3.99,4.32,3.98,4.07,21.05,22.79,20.99,21.47,423667.32,176570.2,0.08,0.02
32,600287.SH,20241108,week,3.78,4.08,3.74,3.99,3.83,3.78,4.08,3.74,3.99,19.94,21.52,19.73,21.05,459909.51,180749.08,0.16,0.04
33,600287.SH,20241101,week,3.78,4.21,3.77,3.83,3.77,3.78,4.21,3.77,3.83,19.94,22.21,19.89,20.2,501247.8,198849.84,0.06,0.02
34,600287.SH,20241025,week,3.43,3.87,3.39,3.77,3.41,3.43,3.87,3.39,3.77,18.09,20.41,17.88,19.89,468745.63,172995.5,0.36,0.11
35,600287.SH,20241018,week,3.42,3.46,3.33,3.41,3.41,3.42,3.46,3.33,3.41,18.04,18.25,17.57,17.99,226803.57,77155.45,0.0,0.0
36,600287.SH,20241011,week,3.64,3.64,3.34,3.41,3.47,3.64,3.64,3.34,3.41,19.2,19.2,17.62,17.99,530791.8,186554.42,-0.06,-0.02
37,600287.SH,20241004,week,3.38,3.47,3.3,3.47,3.3,3.38,3.47,3.3,3.47,17.83,18.3,17.41,18.3,225701.85,76736.58,0.17,0.05
38,600287.SH,20240927,week,2.99,3.39,2.95,3.3,2.99,2.99,3.39,2.95,3.3,15.77,17.88,15.56,17.41,443285.25,139038.93,0.31,0.1
39,600287.SH,20240920,week,2.92,3.03,2.86,2.99,2.92,2.92,3.03,2.86,2.99,15.4,15.98,15.09,15.77,170400.1,50267.73,0.07,0.02
40,600287.SH,20240913,week,2.94,2.98,2.89,2.92,2.95,2.94,2.98,2.89,2.92,15.51,15.72,15.24,15.4,284159.49,83269.27,-0.03,-0.01
41,600287.SH,20240906,week,2.87,3.26,2.86,2.95,2.85,2.87,3.26,2.86,2.95,15.14,17.2,15.09,15.56,787506.32,237312.2,0.1,0.04
42,600287.SH,20240830,week,2.73,2.87,2.71,2.85,2.73,2.73,2.87,2.71,2.85,14.4,15.14,14.3,15.03,374707.02,104653.42,0.12,0.04
43,600287.SH,20240823,week,2.83,2.91,2.71,2.73,2.84,2.83,2.91,2.71,2.73,14.93,15.35,14.3,14.4,293787.03,83293.56,-0.11,-0.04
44,600287.SH,20240816,week,2.87,2.92,2.79,2.84,2.88,2.87,2.92,2.79,2.84,15.14,15.4,14.72,14.98,377968.61,108097.49,-0.04,-0.01
45,600287.SH,20240809,week,2.8,2.93,2.79,2.88,2.82,2.8,2.93,2.79,2.88,14.77,15.46,14.72,15.19,500560.1,142704.35,0.06,0.02
46,600287.SH,20240802,week,2.76,2.91,2.73,2.82,2.77,2.76,2.91,2.73,2.82,14.56,15.35,14.4,14.88,467132.6,131485.93,0.05,0.02
47,600287.SH,20240726,week,2.69,2.94,2.63,2.77,2.7,2.69,2.94,2.63,2.77,14.19,15.51,13.87,14.61,856434.65,238115.12,0.07,0.03
48,600287.SH,20240719,week,2.79,2.87,2.66,2.7,2.94,2.79,2.87,2.66,2.7,14.72,15.14,14.03,14.24,1672955.62,460380.18,-0.24,-0.08
49,600287.SH,20240712,week,3.42,3.42,2.94,2.94,3.6,3.42,3.42,2.94,2.94,18.04,18.04,15.51,15.51,12108.0,3599.09,-0.66,-0.18
50,600287.SH,20240705,week,3.55,3.75,3.47,3.6,3.55,3.55,3.75,3.47,3.6,18.73,19.78,18.3,18.99,341341.94,123830.27,0.05,0.01
51,600287.SH,20240628,week,3.61,3.62,3.44,3.55,3.64,3.61,3.62,3.44,3.55,19.04,19.1,18.15,18.73,331082.34,117259.21,-0.09,-0.02
52,600287.SH,20240621,week,3.71,3.78,3.6,3.64,3.71,3.71,3.78,3.6,3.64,19.57,19.94,18.99,19.2,322201.12,119116.33,-0.07,-0.02
53,600287.SH,20240614,week,3.69,3.86,3.56,3.71,3.85,3.69,3.86,3.56,3.71,19.46,20.36,18.78,19.57,529715.24,197424.0,-0.14,-0.04
54,600287.SH,20240607,week,4.22,4.24,3.68,3.85,4.23,4.22,4.24,3.68,3.85,22.26,22.37,19.41,20.31,643115.1,253571.51,-0.38,-0.09
55,600287.SH,20240531,week,4.32,4.34,4.15,4.23,4.27,4.32,4.34,4.15,4.23,22.79,22.89,21.89,22.31,246670.33,104736.98,-0.04,-0.01
56,600287.SH,20240524,week,4.65,4.68,4.2,4.27,4.66,4.65,4.68,4.2,4.27,24.53,24.69,22.16,22.52,505754.4,223308.06,-0.39,-0.08
57,600287.SH,20240517,week,4.6,4.67,4.45,4.66,4.62,4.6,4.67,4.45,4.66,24.27,24.63,23.47,24.58,310251.87,142062.58,0.04,0.01
58,600287.SH,20240510,week,4.54,4.73,4.53,4.62,4.48,4.54,4.73,4.53,4.62,23.95,24.95,23.9,24.37,404808.18,188014.86,0.14,0.03
59,600287.SH,20240503,week,4.43,4.65,4.42,4.48,4.43,4.43,4.65,4.42,4.48,23.37,24.53,23.32,23.63,212347.22,96097.01,0.05,0.01
60,600287.SH,20240426,week,4.21,4.44,4.01,4.43,4.23,4.21,4.44,4.01,4.43,22.21,23.42,21.15,23.37,389567.23,165099.53,0.2,0.05
61,600287.SH,20240419,week,5.06,5.08,4.05,4.23,5.09,5.06,5.08,4.05,4.23,26.69,26.8,21.36,22.31,734465.45,322009.62,-0.86,-0.17
62,600287.SH,20240412,week,5.19,5.21,4.97,5.09,5.18,5.19,5.21,4.97,5.09,27.38,27.48,26.22,26.85,609168.55,310268.75,-0.09,-0.02
