,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,603499.SH,20250620,week,15.59,15.84,14.48,14.62,15.65,15.59,15.84,14.48,14.62,44.23,44.94,41.08,41.48,167282.68,250924.54,-1.03,-0.07
1,603499.SH,20250613,week,22.26,23.38,15.61,15.65,22.2,15.76,16.55,15.61,15.65,44.71,46.96,44.29,44.4,189744.97,365779.45,-6.55,-0.3
2,603499.SH,20250606,week,20.89,22.57,20.75,22.2,21.15,14.79,15.98,14.69,15.72,41.96,45.33,41.68,44.59,100001.37,216570.16,1.05,0.05
3,603499.SH,20250530,week,21.88,22.59,21.05,21.15,22.65,15.49,15.99,14.9,14.97,43.95,45.37,42.28,42.48,176053.98,381161.32,-1.5,-0.07
4,603499.SH,20250523,week,22.29,23.47,22.01,22.65,22.24,15.78,16.62,15.58,16.03,44.77,47.14,44.21,45.49,171734.35,389832.76,0.41,0.02
5,603499.SH,20250516,week,22.99,24.12,21.81,22.24,22.99,16.28,17.08,15.44,15.74,46.18,48.45,43.81,44.67,180002.53,410436.62,-0.75,-0.03
6,603499.SH,20250509,week,23.49,24.57,22.74,22.99,23.23,16.63,17.39,16.1,16.28,47.18,49.35,45.67,46.18,158935.66,376788.8,-0.24,-0.01
7,603499.SH,20250502,week,23.57,23.69,22.41,23.23,23.58,16.69,16.77,15.86,16.45,47.34,47.58,45.01,46.66,121623.17,280872.73,-0.35,-0.01
8,603499.SH,20250425,week,22.72,23.92,22.51,23.58,22.73,16.08,16.93,15.94,16.69,45.63,48.04,45.21,47.36,191844.08,447237.94,0.85,0.04
9,603499.SH,20250418,week,22.98,24.43,22.59,22.73,22.71,16.27,17.3,15.99,16.09,46.16,49.07,45.37,45.65,226072.13,531955.51,0.02,0.0
10,603499.SH,20250411,week,24.02,24.9,20.23,22.71,26.69,17.0,17.63,14.32,16.08,48.24,50.01,40.63,45.61,384062.65,852994.38,-3.98,-0.15
11,603499.SH,20250404,week,23.32,27.9,22.38,26.69,23.23,16.51,19.75,15.84,18.89,46.84,56.04,44.95,53.61,271894.67,702378.82,3.46,0.15
12,603499.SH,20250328,week,24.0,24.67,23.21,23.23,24.06,16.99,17.46,16.43,16.45,48.2,49.55,46.62,46.66,122027.36,291097.7,-0.83,-0.03
13,603499.SH,20250321,week,25.5,25.63,23.83,24.06,25.44,18.05,18.14,16.87,17.03,51.22,51.48,47.86,48.32,178565.83,442103.93,-1.38,-0.05
14,603499.SH,20250314,week,27.4,27.66,24.75,25.44,27.4,19.4,19.58,17.52,18.01,55.03,55.56,49.71,51.1,271424.09,694945.96,-1.96,-0.07
15,603499.SH,20250307,week,26.2,27.63,24.96,27.4,26.18,18.55,19.56,17.67,19.4,52.62,55.49,50.13,55.03,224492.49,584993.91,1.22,0.05
16,603499.SH,20250228,week,26.11,27.05,25.03,26.18,26.45,18.48,19.15,17.72,18.53,52.44,54.33,50.27,52.58,220232.67,574988.12,-0.27,-0.01
17,603499.SH,20250221,week,28.75,29.02,26.2,26.45,28.74,20.35,20.54,18.55,18.73,57.74,58.29,52.62,53.12,196475.5,540502.12,-2.29,-0.08
18,603499.SH,20250214,week,30.94,32.5,28.5,28.74,31.1,21.9,23.01,20.18,20.35,62.14,65.28,57.24,57.72,227781.32,699459.0,-2.36,-0.08
19,603499.SH,20250207,week,29.05,31.8,29.05,31.1,30.48,20.57,22.51,20.57,22.02,58.35,63.87,58.35,62.46,163684.38,501585.87,0.62,0.02
20,603499.SH,20250131,week,29.0,30.67,28.3,30.48,28.0,20.53,21.71,20.03,21.58,58.25,61.6,56.84,61.22,66616.56,198772.17,2.48,0.09
21,603499.SH,20250124,week,26.48,28.5,25.88,28.0,26.36,18.75,20.18,18.32,19.82,53.19,57.24,51.98,56.24,205765.31,563683.55,1.64,0.06
22,603499.SH,20250117,week,24.72,27.3,24.09,26.36,24.7,17.5,19.33,17.05,18.66,49.65,54.83,48.38,52.94,155660.76,404771.58,1.66,0.07
23,603499.SH,20250110,week,25.12,26.08,23.7,24.7,24.78,17.78,18.46,16.78,17.49,50.45,52.38,47.6,49.61,165699.92,413204.53,-0.08,0.0
24,603499.SH,20250103,week,27.85,27.85,24.7,24.78,27.97,19.72,19.72,17.49,17.54,55.94,55.94,49.61,49.77,164108.06,432130.95,-3.19,-0.11
25,603499.SH,20241227,week,36.8,36.8,25.0,27.97,36.99,26.05,26.05,17.7,19.8,73.91,73.91,50.21,56.18,382097.28,1110714.81,-9.02,-0.24
26,603499.SH,20241220,week,37.4,38.2,32.55,36.99,37.4,26.48,27.04,23.04,26.19,75.12,76.72,65.38,74.29,207514.47,738393.89,-0.41,-0.01
27,603499.SH,20241213,week,35.46,38.82,34.61,37.4,35.46,25.1,27.48,24.5,26.48,71.22,77.97,69.51,75.12,205592.01,753686.71,1.94,0.05
28,603499.SH,20241206,week,33.03,35.97,32.06,35.46,32.92,23.38,25.46,22.7,25.1,66.34,72.25,64.39,71.22,231277.88,801982.02,2.54,0.08
29,603499.SH,20241129,week,33.69,35.87,31.0,32.92,33.01,23.85,25.39,21.95,23.31,67.67,72.04,62.26,66.12,273393.61,915605.55,-0.09,0.0
30,603499.SH,20241122,week,35.0,35.29,31.18,33.01,34.61,24.78,24.98,22.07,23.37,70.3,70.88,62.63,66.3,292003.93,956683.79,-1.6,-0.05
31,603499.SH,20241115,week,29.0,37.59,28.7,34.61,28.69,20.53,26.61,20.32,24.5,58.25,75.5,57.64,69.51,540959.64,1856614.76,5.92,0.21
32,603499.SH,20241108,week,24.0,30.33,23.0,28.69,25.63,16.99,21.47,16.28,20.31,48.2,60.92,46.2,57.62,635478.09,1658314.27,3.06,0.12
33,603499.SH,20241101,week,25.52,30.3,24.71,25.63,26.06,18.07,21.45,17.49,18.14,51.26,60.86,49.63,51.48,540920.36,1477324.73,-0.43,-0.02
34,603499.SH,20241025,week,23.39,26.75,22.69,26.06,23.5,16.56,18.94,16.06,18.45,46.98,53.73,45.57,52.34,557308.72,1385418.74,2.56,0.11
35,603499.SH,20241018,week,21.58,25.18,21.2,23.5,21.58,15.28,17.83,15.01,16.64,43.34,50.57,42.58,47.2,510955.95,1188954.27,1.92,0.09
36,603499.SH,20241011,week,22.5,22.5,18.63,21.58,20.76,15.93,15.93,13.19,15.28,45.19,45.19,37.42,43.34,483923.33,998713.62,0.82,0.04
37,603499.SH,20241004,week,20.56,21.34,20.26,20.76,19.92,14.56,15.11,14.34,14.7,41.29,42.86,40.69,41.7,153198.68,317531.95,0.84,0.04
38,603499.SH,20240927,week,15.92,20.02,15.92,19.92,15.92,11.27,14.17,11.27,14.1,31.98,40.21,31.98,40.01,320544.91,557448.61,4.0,0.25
39,603499.SH,20240920,week,15.14,16.74,14.75,15.92,15.06,10.72,11.85,10.44,11.27,30.41,33.62,29.63,31.98,195025.17,303565.04,0.86,0.06
40,603499.SH,20240913,week,13.27,15.35,13.1,15.06,13.5,9.39,10.87,9.27,10.66,26.65,30.83,26.31,30.25,193256.98,271501.63,1.56,0.12
41,603499.SH,20240906,week,12.65,14.5,12.65,13.5,12.72,8.96,10.27,8.96,9.56,25.41,29.12,25.41,27.11,251043.43,342461.54,0.78,0.06
42,603499.SH,20240830,week,13.32,13.72,12.0,12.72,13.41,9.43,9.71,8.5,9.01,26.75,27.56,24.1,25.55,197418.61,250038.22,-0.69,-0.05
43,603499.SH,20240823,week,14.0,15.38,13.23,13.41,13.99,9.91,10.89,9.37,9.49,28.12,30.89,26.57,26.93,165244.72,235903.84,-0.58,-0.04
44,603499.SH,20240816,week,15.45,15.73,13.87,13.99,15.3,10.94,11.14,9.82,9.9,31.03,31.59,27.86,28.1,143814.66,212869.89,-1.31,-0.09
45,603499.SH,20240809,week,15.68,16.28,15.0,15.3,15.91,11.1,11.53,10.62,10.83,31.49,32.7,30.13,30.73,214310.94,337909.09,-0.61,-0.04
46,603499.SH,20240802,week,13.05,16.63,12.96,15.91,13.05,9.24,11.77,9.17,11.26,26.21,33.4,26.03,31.96,397814.59,611353.53,2.86,0.22
47,603499.SH,20240726,week,13.03,13.7,12.36,13.05,13.03,9.22,9.7,8.75,9.24,26.17,27.52,24.83,26.21,134542.6,173711.54,0.02,0.0
48,603499.SH,20240719,week,12.9,13.19,12.2,13.03,13.0,9.13,9.34,8.64,9.22,25.91,26.49,24.5,26.17,119597.26,151725.48,0.03,0.0
49,603499.SH,20240712,week,13.77,13.99,12.48,13.0,13.09,9.73,9.88,8.82,9.2,27.6,28.04,25.01,26.11,218126.5,285079.28,-0.09,-0.01
50,603499.SH,20240705,week,13.45,14.35,12.6,13.09,13.48,9.5,10.14,8.9,9.25,26.95,28.76,25.25,26.23,147039.07,198361.47,-0.39,-0.03
51,603499.SH,20240628,week,14.5,14.5,13.4,13.48,14.29,10.24,10.24,9.47,9.52,29.06,29.06,26.85,27.01,163688.6,224738.02,-0.81,-0.06
52,603499.SH,20240621,week,15.45,15.72,13.9,14.29,15.57,10.91,11.1,9.82,10.09,30.96,31.5,27.86,28.64,223671.74,325958.64,-1.28,-0.08
53,603499.SH,20240614,week,15.69,17.09,15.23,15.57,15.69,11.08,12.07,10.76,11.0,31.44,34.25,30.52,31.2,268298.08,429081.52,-0.12,-0.01
54,603499.SH,20240607,week,17.3,18.48,15.52,15.69,17.3,12.22,13.05,10.96,11.08,34.67,37.03,31.1,31.44,296112.34,508816.57,-1.61,-0.09
55,603499.SH,20240531,week,17.27,17.69,16.6,17.3,17.28,12.2,12.5,11.73,12.22,34.61,35.45,33.27,34.67,147828.08,252874.72,0.02,0.0
56,603499.SH,20240524,week,18.52,18.76,16.57,17.28,18.5,13.08,13.25,11.7,12.21,37.11,37.6,33.21,34.63,289665.51,509543.72,-1.22,-0.07
57,603499.SH,20240517,week,18.26,19.27,17.17,18.5,18.04,12.9,13.61,12.13,13.07,36.59,38.62,34.41,37.07,423102.18,777982.99,0.46,0.03
58,603499.SH,20240510,week,16.64,19.64,16.58,18.04,16.56,11.75,13.87,11.71,12.74,33.35,39.36,33.23,36.15,562908.19,1031738.17,1.48,0.09
59,603499.SH,20240503,week,17.2,17.57,16.5,16.56,17.22,12.15,12.41,11.65,11.7,34.47,35.21,33.07,33.19,190582.01,324399.06,-0.66,-0.04
60,603499.SH,20240426,week,18.27,18.7,16.7,17.22,18.46,12.91,13.21,11.8,12.16,36.61,37.47,33.47,34.51,495337.52,868599.05,-1.24,-0.07
61,603499.SH,20240419,week,21.95,22.57,16.62,18.46,22.8,15.5,15.94,11.74,13.04,43.99,45.23,33.31,36.99,402602.37,745024.72,-4.34,-0.19
62,603499.SH,20240412,week,23.0,26.77,21.73,22.8,23.0,16.25,18.91,15.35,16.1,46.09,53.65,43.55,45.69,504525.52,1214472.93,-0.2,-0.01
63,603499.SH,20240405,week,23.15,25.85,21.9,23.0,22.8,16.35,18.26,15.47,16.25,46.39,51.8,43.89,46.09,305691.86,723231.07,0.2,0.01
64,603499.SH,20240329,week,24.34,26.77,21.68,22.8,22.13,17.19,18.91,15.31,16.1,48.78,53.65,43.45,45.69,551534.54,1334328.44,0.67,0.03
65,603499.SH,20240322,week,17.42,22.13,17.07,22.13,17.48,12.3,15.63,12.06,15.63,34.91,44.35,34.21,44.35,425949.73,798387.99,4.65,0.27
66,603499.SH,20240315,week,15.35,17.84,14.5,17.48,15.4,10.84,12.6,10.24,12.35,30.76,35.75,29.06,35.03,340759.25,544103.44,2.08,0.14
67,603499.SH,20240308,week,13.02,15.6,12.95,15.4,13.08,9.2,11.02,9.15,10.88,26.09,31.26,25.95,30.86,311346.85,451921.67,2.32,0.18
68,603499.SH,20240301,week,11.71,13.4,10.85,13.08,11.72,8.27,9.47,7.66,9.24,23.47,26.85,21.74,26.21,428748.57,522618.9,1.36,0.12
69,603499.SH,20240223,week,8.75,12.1,8.75,11.72,8.56,6.18,8.55,6.18,8.28,17.54,24.25,17.54,23.49,350651.24,370753.22,3.16,0.37
70,603499.SH,20240209,week,11.44,11.81,7.62,8.56,11.61,8.08,8.34,5.38,6.05,22.93,23.67,15.27,17.15,331627.62,296814.16,-3.05,-0.26
71,603499.SH,20240202,week,13.2,13.2,10.29,11.61,13.21,9.32,9.32,7.27,8.2,26.45,26.45,20.62,23.27,411084.22,472941.38,-1.6,-0.12
72,603499.SH,20240126,week,13.31,13.8,12.07,13.21,13.59,9.4,9.75,8.53,9.33,26.67,27.66,24.19,26.47,599991.93,782304.45,-0.38,-0.03
73,603499.SH,20240119,week,11.73,14.05,11.49,13.59,11.73,8.29,9.92,8.12,9.6,23.51,28.16,23.03,27.23,541566.76,682312.95,1.86,0.16
74,603499.SH,20240112,week,10.8,11.95,10.6,11.73,10.75,7.63,8.44,7.49,8.29,21.64,23.95,21.24,23.51,347835.03,393593.28,0.98,0.09
75,603499.SH,20240105,week,10.69,11.1,10.67,10.75,10.76,7.55,7.84,7.54,7.59,21.42,22.24,21.38,21.54,118568.58,129309.24,-0.01,0.0
76,603499.SH,20231229,week,10.45,10.9,10.06,10.76,10.45,7.38,7.7,7.11,7.6,20.94,21.84,20.16,21.56,129241.32,134268.1,0.31,0.03
77,603499.SH,20231222,week,10.49,10.95,10.28,10.45,10.48,7.41,7.73,7.26,7.38,21.02,21.94,20.6,20.94,141682.38,149911.57,-0.03,0.0
78,603499.SH,20231215,week,10.4,10.72,10.28,10.48,10.42,7.35,7.57,7.26,7.4,20.84,21.48,20.6,21.0,138355.04,145741.75,0.06,0.01
79,603499.SH,20231208,week,10.62,10.93,10.39,10.42,10.61,7.5,7.72,7.34,7.36,21.28,21.9,20.82,20.88,225422.37,241135.34,-0.19,-0.02
80,603499.SH,20231201,week,11.15,11.22,10.15,10.61,11.59,7.88,7.93,7.17,7.49,22.34,22.48,20.34,21.26,529752.15,561786.76,-0.98,-0.08
81,603499.SH,20231124,week,9.81,13.15,9.72,11.59,9.77,6.93,9.29,6.87,8.19,19.66,26.35,19.48,23.23,589487.0,700638.04,1.82,0.19
82,603499.SH,20231117,week,9.64,9.82,9.56,9.77,9.64,6.81,6.94,6.75,6.9,19.32,19.68,19.16,19.58,57143.08,55522.75,0.13,0.01
83,603499.SH,20231110,week,9.65,9.72,9.43,9.64,9.65,6.82,6.87,6.66,6.81,19.34,19.48,18.9,19.32,72273.85,69266.76,-0.01,0.0
