,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,002806.SZ,20250620,week,12.01,12.8,11.75,12.08,12.0,12.01,12.8,11.75,12.08,20.75,22.12,20.3,20.87,408120.28,496129.16,0.08,0.01
1,002806.SZ,20250613,week,11.92,12.49,11.88,12.0,11.92,11.92,12.49,11.88,12.0,20.6,21.58,20.53,20.74,434557.01,531860.78,0.08,0.01
2,002806.SZ,20250606,week,11.57,11.95,11.45,11.92,11.54,11.57,11.95,11.45,11.92,19.99,20.65,19.79,20.6,221725.17,258350.09,0.38,0.03
3,002806.SZ,20250530,week,11.32,12.23,11.24,11.54,11.3,11.32,12.23,11.24,11.54,19.56,21.13,19.42,19.94,383869.4,452295.99,0.24,0.02
4,002806.SZ,20250523,week,11.9,12.08,11.28,11.3,11.84,11.9,12.08,11.28,11.3,20.56,20.87,19.49,19.53,292064.86,343733.8,-0.54,-0.05
5,002806.SZ,20250516,week,11.97,12.1,11.6,11.84,11.92,11.97,12.1,11.6,11.84,20.68,20.91,20.04,20.46,251400.0,297366.0,-0.08,-0.01
6,002806.SZ,20250509,week,11.19,12.82,11.19,11.92,11.04,11.19,12.82,11.19,11.92,19.34,22.15,19.34,20.6,492078.99,587455.62,0.88,0.08
7,002806.SZ,20250502,week,11.43,11.45,10.71,11.04,11.48,11.43,11.45,10.71,11.04,19.75,19.79,18.51,19.08,230633.15,257217.46,-0.44,-0.04
8,002806.SZ,20250425,week,11.8,11.8,11.19,11.48,11.98,11.8,11.8,11.19,11.48,20.39,20.39,19.34,19.84,733205.45,839159.75,-0.5,-0.04
9,002806.SZ,20250418,week,10.73,11.98,10.67,11.98,10.63,10.73,11.98,10.67,11.98,18.54,20.7,18.44,20.7,427310.61,476509.35,1.35,0.13
10,002806.SZ,20250411,week,10.78,12.03,9.68,10.63,11.49,10.78,12.03,9.68,10.63,18.63,20.79,16.73,18.37,624035.3,670975.27,-0.86,-0.07
11,002806.SZ,20250404,week,11.34,11.8,10.89,11.49,11.29,11.34,11.8,10.89,11.49,19.6,20.39,18.82,19.85,155508.66,177625.0,0.2,0.02
12,002806.SZ,20250328,week,12.6,12.66,11.22,11.29,12.7,12.6,12.66,11.22,11.29,21.77,21.88,19.39,19.51,300437.54,354539.81,-1.41,-0.11
13,002806.SZ,20250321,week,12.14,13.11,12.06,12.7,12.11,12.14,13.11,12.06,12.7,20.98,22.65,20.84,21.95,409494.43,519373.71,0.59,0.05
14,002806.SZ,20250314,week,11.98,12.34,11.71,12.11,12.03,11.98,12.34,11.71,12.11,20.7,21.32,20.23,20.93,278851.36,337683.57,0.08,0.01
15,002806.SZ,20250307,week,11.98,12.42,11.89,12.03,11.91,11.98,12.42,11.89,12.03,20.7,21.46,20.55,20.79,289280.85,352373.76,0.12,0.01
16,002806.SZ,20250228,week,12.32,12.77,11.88,11.91,12.3,12.32,12.77,11.88,11.91,21.29,22.07,20.53,20.58,365316.64,452097.17,-0.39,-0.03
17,002806.SZ,20250221,week,12.3,13.4,12.16,12.3,12.25,12.3,13.4,12.16,12.3,21.25,23.16,21.01,21.25,451134.15,564139.52,0.05,0.0
18,002806.SZ,20250214,week,12.46,12.76,12.17,12.25,12.44,12.46,12.76,12.17,12.25,21.53,22.05,21.03,21.17,249702.64,310269.15,-0.19,-0.02
19,002806.SZ,20250207,week,11.84,12.76,11.84,12.44,11.73,11.84,12.76,11.84,12.44,20.46,22.05,20.46,21.5,199824.68,245751.25,0.71,0.06
20,002806.SZ,20250131,week,12.11,12.28,11.68,11.73,12.18,12.11,12.28,11.68,11.73,20.93,21.22,20.18,20.27,63459.73,75851.26,-0.45,-0.04
21,002806.SZ,20250124,week,12.21,12.54,11.67,12.18,12.1,12.21,12.54,11.67,12.18,21.1,21.67,20.17,21.05,303373.81,364785.77,0.08,0.01
22,002806.SZ,20250117,week,11.0,12.82,10.66,12.1,11.0,11.0,12.82,10.66,12.1,19.01,22.15,18.42,20.91,429094.16,527216.84,1.1,0.1
23,002806.SZ,20250110,week,10.66,11.61,10.26,11.0,10.76,10.66,11.61,10.26,11.0,18.42,20.06,17.73,19.01,217598.55,240949.65,0.24,0.02
24,002806.SZ,20250103,week,11.9,11.98,10.67,10.76,11.91,11.9,11.98,10.67,10.76,20.56,20.7,18.44,18.59,185749.45,209613.7,-1.15,-0.1
25,002806.SZ,20241227,week,12.61,12.69,11.33,11.91,12.7,12.61,12.69,11.33,11.91,21.79,21.93,19.58,20.58,319061.22,380340.48,-0.79,-0.06
26,002806.SZ,20241220,week,13.49,13.53,12.08,12.7,13.45,13.49,13.53,12.08,12.7,23.31,23.38,20.87,21.95,325806.24,416179.0,-0.75,-0.06
27,002806.SZ,20241213,week,14.58,14.58,13.38,13.45,14.6,14.58,14.58,13.38,13.45,25.19,25.19,23.12,23.24,468676.55,654635.91,-1.15,-0.08
28,002806.SZ,20241206,week,13.0,14.91,12.93,14.6,13.12,13.0,14.91,12.93,14.6,22.46,25.76,22.34,25.23,708987.24,1007228.95,1.48,0.11
29,002806.SZ,20241129,week,13.22,13.69,12.6,13.12,13.35,13.22,13.69,12.6,13.12,22.84,23.66,21.77,22.67,478550.8,633406.53,-0.23,-0.02
30,002806.SZ,20241122,week,13.69,14.61,12.3,13.35,13.19,13.69,14.61,12.3,13.35,23.66,25.25,21.25,23.07,1026483.07,1377322.91,0.16,0.01
31,002806.SZ,20241115,week,12.7,13.8,12.37,13.19,12.75,12.7,13.8,12.37,13.19,21.95,23.85,21.38,22.79,872227.53,1127845.37,0.44,0.03
32,002806.SZ,20241108,week,10.7,13.1,10.66,12.75,10.78,10.7,13.1,10.66,12.75,18.49,22.64,18.42,22.03,1017300.82,1260469.3,1.97,0.18
33,002806.SZ,20241101,week,11.17,11.65,10.76,10.78,11.32,11.17,11.65,10.76,10.78,19.3,20.13,18.59,18.63,519123.07,583535.38,-0.54,-0.05
34,002806.SZ,20241025,week,11.1,11.48,11.0,11.32,11.12,11.1,11.48,11.0,11.32,19.18,19.84,19.01,19.56,560578.49,630757.91,0.2,0.02
35,002806.SZ,20241018,week,10.08,11.3,10.08,11.12,10.53,10.08,11.3,10.08,11.12,17.42,19.53,17.42,19.22,736659.74,801433.78,0.59,0.06
36,002806.SZ,20241011,week,11.57,13.19,10.35,10.53,10.52,11.57,13.19,10.35,10.53,19.99,22.79,17.88,18.2,1323500.29,1551757.95,0.01,0.0
37,002806.SZ,20241004,week,9.9,10.54,9.65,10.52,9.61,9.9,10.54,9.65,10.52,17.11,18.21,16.68,18.18,215906.71,219374.75,0.91,0.09
38,002806.SZ,20240927,week,8.55,9.73,8.55,9.61,8.6,8.55,9.73,8.55,9.61,14.77,16.81,14.77,16.61,497181.78,450940.49,1.01,0.12
39,002806.SZ,20240920,week,8.53,8.95,8.31,8.6,8.53,8.53,8.95,8.31,8.6,14.74,15.47,14.36,14.86,216896.8,185470.33,0.07,0.01
40,002806.SZ,20240913,week,9.31,9.57,8.52,8.53,9.47,9.31,9.57,8.52,8.53,16.09,16.54,14.72,14.74,458280.82,419720.59,-0.94,-0.1
41,002806.SZ,20240906,week,10.39,12.23,9.42,9.47,10.12,10.39,12.23,9.42,9.47,17.95,21.13,16.28,16.36,1502090.25,1597624.44,-0.65,-0.06
42,002806.SZ,20240830,week,9.65,10.25,9.16,10.12,9.7,9.65,10.25,9.16,10.12,16.68,17.71,15.83,17.49,500832.31,492351.51,0.42,0.04
43,002806.SZ,20240823,week,9.76,10.29,9.32,9.7,9.84,9.76,10.29,9.32,9.7,16.87,17.78,16.1,16.76,571004.96,561664.42,-0.14,-0.01
44,002806.SZ,20240816,week,9.1,10.32,8.86,9.84,9.1,9.1,10.32,8.86,9.84,15.72,17.83,15.31,17.0,589124.31,576133.98,0.74,0.08
45,002806.SZ,20240809,week,9.77,10.1,8.97,9.1,9.93,9.77,10.1,8.97,9.1,16.88,17.45,15.5,15.72,472486.13,444881.45,-0.83,-0.08
46,002806.SZ,20240802,week,10.0,10.68,9.81,9.93,10.13,10.0,10.68,9.81,9.93,17.28,18.46,16.95,17.16,1035875.97,1053576.62,-0.2,-0.02
47,002806.SZ,20240726,week,9.9,10.4,9.14,10.13,9.71,9.9,10.4,9.14,10.13,17.11,17.97,15.79,17.5,1442821.85,1419281.49,0.42,0.04
48,002806.SZ,20240719,week,9.46,9.73,8.44,9.71,9.46,9.46,9.73,8.44,9.71,16.35,16.81,14.58,16.78,794694.03,740189.26,0.25,0.03
49,002806.SZ,20240712,week,8.31,9.93,7.67,9.46,8.3,8.31,9.93,7.67,9.46,14.36,17.16,13.25,16.35,971089.13,883333.94,1.16,0.14
50,002806.SZ,20240705,week,8.6,8.99,7.81,8.3,8.75,8.6,8.99,7.81,8.3,14.86,15.53,13.5,14.34,681604.63,583209.26,-0.45,-0.05
51,002806.SZ,20240628,week,9.32,10.4,8.21,8.75,8.68,9.32,10.4,8.21,8.75,16.1,17.97,14.19,15.12,1572520.94,1420053.65,0.07,0.01
52,002806.SZ,20240621,week,7.81,8.68,7.66,8.68,7.83,7.81,8.68,7.66,8.68,13.5,15.0,13.24,15.0,335759.0,275997.06,0.85,0.11
53,002806.SZ,20240614,week,7.6,8.2,7.1,7.83,7.52,7.6,8.2,7.1,7.83,13.13,14.17,12.27,13.53,187705.6,144831.78,0.31,0.04
54,002806.SZ,20240607,week,8.9,8.97,7.07,7.52,8.83,8.9,8.97,7.07,7.52,15.38,15.5,12.22,12.99,343680.03,269779.52,-1.31,-0.15
55,002806.SZ,20240531,week,8.7,8.9,8.38,8.83,8.7,8.7,8.9,8.38,8.83,15.03,15.38,14.48,15.26,215362.05,185293.22,0.13,0.01
56,002806.SZ,20240524,week,9.16,9.46,8.56,8.7,9.06,9.16,9.46,8.56,8.7,15.83,16.35,14.79,15.03,317469.85,284481.68,-0.36,-0.04
57,002806.SZ,20240517,week,8.87,9.18,8.55,9.06,8.93,8.87,9.18,8.55,9.06,15.33,15.86,14.77,15.66,208837.43,184218.66,0.13,0.01
58,002806.SZ,20240510,week,9.12,9.27,8.87,8.93,9.07,9.12,9.27,8.87,8.93,15.76,16.02,15.33,15.43,284165.66,257226.43,-0.14,-0.02
59,002806.SZ,20240503,week,8.44,9.49,8.42,9.07,8.44,8.44,9.49,8.42,9.07,14.58,16.4,14.55,15.67,320222.38,288166.86,0.63,0.07
60,002806.SZ,20240426,week,7.49,8.8,7.12,8.44,7.5,7.49,8.8,7.12,8.44,12.94,15.21,12.3,14.58,442439.29,353956.13,0.94,0.13
61,002806.SZ,20240419,week,9.2,9.29,6.96,7.5,9.54,9.2,9.29,6.96,7.5,15.9,16.05,12.03,12.96,480240.61,374238.68,-2.04,-0.21
62,002806.SZ,20240412,week,9.55,11.18,9.2,9.54,9.41,9.55,11.18,9.2,9.54,16.5,19.32,15.9,16.49,1023291.54,1028756.15,0.13,0.01
63,002806.SZ,20240405,week,9.42,9.79,9.31,9.41,9.35,9.42,9.79,9.31,9.41,16.28,16.92,16.09,16.26,164809.44,157820.55,0.06,0.01
64,002806.SZ,20240329,week,9.57,9.57,8.81,9.35,9.45,9.57,9.57,8.81,9.35,16.54,16.54,15.22,16.16,271880.24,249930.84,-0.1,-0.01
65,002806.SZ,20240322,week,9.11,10.0,9.09,9.45,9.09,9.11,10.0,9.09,9.45,15.74,17.28,15.71,16.33,384335.09,367215.44,0.36,0.04
66,002806.SZ,20240315,week,8.4,9.15,8.34,9.09,8.3,8.4,9.15,8.34,9.09,14.52,15.81,14.41,15.71,353987.88,312353.41,0.79,0.1
67,002806.SZ,20240308,week,8.59,8.76,8.11,8.3,8.67,8.59,8.76,8.11,8.3,14.84,15.14,14.01,14.34,301921.72,251787.92,-0.37,-0.04
68,002806.SZ,20240301,week,8.29,9.44,7.62,8.67,8.24,8.29,9.44,7.62,8.67,14.33,16.31,13.17,14.98,552769.0,475974.15,0.43,0.05
69,002806.SZ,20240223,week,6.31,8.29,6.3,8.24,6.34,6.31,8.29,6.3,8.24,10.9,14.33,10.89,14.24,488102.49,354897.63,1.9,0.3
70,002806.SZ,20240209,week,8.4,8.43,5.51,6.34,8.4,8.4,8.43,5.51,6.34,14.52,14.57,9.52,10.96,476706.61,304264.52,-2.06,-0.25
71,002806.SZ,20240202,week,10.97,11.09,8.13,8.4,10.98,10.97,11.09,8.13,8.4,18.96,19.16,14.05,14.52,303072.75,287029.87,-2.58,-0.23
72,002806.SZ,20240126,week,11.43,11.6,10.19,10.98,11.51,11.43,11.6,10.19,10.98,19.75,20.04,17.61,18.97,261538.18,282319.39,-0.53,-0.05
73,002806.SZ,20240119,week,12.45,12.61,11.38,11.51,12.43,12.45,12.61,11.38,11.51,21.51,21.79,19.66,19.89,206631.03,246260.78,-0.92,-0.07
74,002806.SZ,20240112,week,12.99,13.16,12.06,12.43,13.12,12.99,13.16,12.06,12.43,22.45,22.74,20.84,21.48,298666.34,375335.42,-0.69,-0.05
75,002806.SZ,20240105,week,13.53,14.01,13.02,13.12,13.68,13.53,14.01,13.02,13.12,23.38,24.21,22.5,22.67,491495.76,666484.9,-0.56,-0.04
76,002806.SZ,20231229,week,12.3,13.68,11.5,13.68,12.67,12.3,13.68,11.5,13.68,21.25,23.64,19.87,23.64,644482.25,790848.93,1.01,0.08
77,002806.SZ,20231222,week,13.47,14.82,12.67,12.67,13.47,13.47,14.82,12.67,12.67,23.28,25.61,21.89,21.89,1152320.78,1606032.23,-0.8,-0.06
78,002806.SZ,20231215,week,13.65,14.67,13.28,13.47,14.16,13.65,14.67,13.28,13.47,23.59,25.35,22.95,23.28,1108963.72,1539338.22,-0.69,-0.05
79,002806.SZ,20231208,week,13.13,14.74,13.06,14.16,13.14,13.13,14.74,13.06,14.16,22.69,25.47,22.57,24.47,1187920.87,1648375.52,1.02,0.08
80,002806.SZ,20231201,week,12.43,14.84,12.39,13.14,12.4,12.43,14.84,12.39,13.14,21.48,25.64,21.41,22.71,1175594.87,1599906.92,0.74,0.06
81,002806.SZ,20231124,week,12.66,12.78,12.22,12.4,12.6,12.66,12.78,12.22,12.4,21.88,22.08,21.12,21.43,227431.51,285099.37,-0.2,-0.02
82,002806.SZ,20231117,week,12.06,13.06,12.01,12.6,12.0,12.06,13.06,12.01,12.6,20.84,22.57,20.75,21.77,379935.63,474595.3,0.6,0.05
83,002806.SZ,20231110,week,11.94,12.23,11.86,12.0,11.94,11.94,12.23,11.86,12.0,20.63,21.13,20.49,20.74,190783.2,230118.01,0.06,0.01
84,002806.SZ,20231103,week,11.58,12.08,11.46,11.94,11.63,11.58,12.08,11.46,11.94,20.01,20.87,19.8,20.63,222669.35,263093.64,0.31,0.03
85,002806.SZ,20231027,week,11.17,11.78,10.77,11.63,11.2,11.17,11.78,10.77,11.63,19.3,20.36,18.61,20.1,160497.86,181278.55,0.43,0.04
86,002806.SZ,20231020,week,11.71,11.78,11.15,11.2,11.73,11.71,11.78,11.15,11.2,20.23,20.36,19.27,19.35,151021.0,173533.31,-0.53,-0.05
87,002806.SZ,20231013,week,11.59,11.9,11.48,11.73,11.53,11.59,11.9,11.48,11.73,20.03,20.56,19.84,20.27,172051.59,200917.08,0.2,0.02
88,002806.SZ,20230929,week,11.45,11.57,11.0,11.53,11.52,11.45,11.57,11.0,11.53,19.79,19.99,19.01,19.92,140059.6,158872.07,0.01,0.0
89,002806.SZ,20230922,week,11.4,11.73,11.19,11.52,11.35,11.4,11.73,11.19,11.52,19.7,20.27,19.34,19.91,138991.99,159207.42,0.17,0.01
90,002806.SZ,20230915,week,11.48,11.78,11.31,11.35,11.47,11.48,11.78,11.31,11.35,19.84,20.36,19.54,19.61,124606.09,143193.76,-0.12,-0.01
91,002806.SZ,20230908,week,11.35,11.71,11.29,11.47,11.36,11.35,11.71,11.29,11.47,19.61,20.23,19.51,19.82,124099.0,143249.1,0.11,0.01
92,002806.SZ,20230901,week,11.25,11.55,10.75,11.36,10.66,11.25,11.55,10.75,11.36,19.44,19.96,18.58,19.63,181322.27,203556.35,0.7,0.07
93,002806.SZ,20230825,week,11.4,11.5,10.6,10.66,11.41,11.4,11.5,10.6,10.66,19.7,19.87,18.32,18.42,144360.47,159786.16,-0.75,-0.07
94,002806.SZ,20230818,week,11.45,11.68,11.21,11.41,11.45,11.45,11.68,11.21,11.41,19.79,20.18,19.37,19.72,165189.91,188766.75,-0.04,0.0
95,002806.SZ,20230811,week,11.75,11.8,11.44,11.45,11.71,11.75,11.8,11.44,11.45,20.3,20.39,19.77,19.79,209479.27,243146.49,-0.26,-0.02
96,002806.SZ,20230804,week,11.94,12.09,11.6,11.71,11.85,11.94,12.09,11.6,11.71,20.63,20.89,20.04,20.23,234312.45,277139.65,-0.14,-0.01
97,002806.SZ,20230728,week,12.04,12.49,11.65,11.85,12.04,12.04,12.49,11.65,11.85,20.81,21.58,20.13,20.48,293509.05,353438.73,-0.19,-0.02
98,002806.SZ,20230721,week,12.77,12.78,11.92,12.04,13.05,12.77,12.78,11.92,12.04,22.07,22.08,20.6,20.81,298252.24,371553.27,-1.01,-0.08
99,002806.SZ,20230714,week,13.58,14.15,12.92,13.05,13.45,13.58,14.15,12.92,13.05,23.47,24.45,22.33,22.55,851399.0,1158020.16,-0.4,-0.03
100,002806.SZ,20230707,week,12.75,14.48,12.67,13.45,12.8,12.75,14.48,12.67,13.45,22.03,25.02,21.89,23.24,1369259.58,1871518.64,0.65,0.05
101,002806.SZ,20230630,week,11.72,13.37,11.58,12.8,11.89,11.72,13.37,11.58,12.8,20.25,23.1,20.01,22.12,447637.77,551263.28,0.91,0.08
102,002806.SZ,20230623,week,12.18,12.58,11.85,11.89,12.2,12.18,12.58,11.85,11.89,21.05,21.74,20.48,20.55,299082.47,365505.72,-0.31,-0.03
103,002806.SZ,20230616,week,12.79,13.5,12.08,12.2,13.01,12.79,13.5,12.08,12.2,22.1,23.33,20.87,21.08,767119.52,969987.43,-0.81,-0.06
