股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
600318.SH,20250704,week,9.95,10.05,9.47,9.52,9.96,9.95,10.05,9.47,9.52,31.65,31.97,30.12,30.28,1426903.62,1390616.48,-0.44,-0.04
600318.SH,20250627,week,8.41,10.35,8.36,9.96,8.44,8.41,10.35,8.36,9.96,26.75,32.92,26.59,31.68,5133455.95,5030996.74,1.52,0.18
600318.SH,20250620,week,8.97,9.45,8.44,8.44,9.01,8.97,9.45,8.44,8.44,28.53,30.06,26.85,26.85,1925852.62,1741798.77,-0.57,-0.06
600318.SH,20250613,week,9.19,9.45,9.0,9.01,9.11,9.19,9.45,9.0,9.01,29.23,30.06,28.63,28.66,2083306.26,1925086.32,-0.1,-0.01
600318.SH,20250606,week,8.8,9.4,8.8,9.11,8.89,8.8,9.4,8.8,9.11,27.99,29.9,27.99,28.98,1857256.22,1697550.98,0.22,0.02
600318.SH,20250530,week,8.72,9.38,8.46,8.89,8.75,8.72,9.38,8.46,8.89,27.74,29.84,26.91,28.28,1409155.72,1239616.33,0.14,0.02
600318.SH,20250523,week,9.16,9.51,8.72,8.75,9.11,9.16,9.51,8.72,8.75,29.14,30.25,27.74,27.83,2028464.58,1868896.05,-0.36,-0.04
600318.SH,20250516,week,9.06,9.8,8.96,9.11,8.97,9.06,9.8,8.96,9.11,28.82,31.17,28.5,28.98,2338200.32,2171609.69,0.14,0.02
600318.SH,20250509,week,8.82,10.0,8.8,8.97,8.73,8.82,10.0,8.8,8.97,28.06,31.81,27.99,28.53,2085315.45,1938661.44,0.24,0.03
600318.SH,20250502,week,9.33,9.41,8.6,8.73,9.33,9.33,9.41,8.6,8.73,29.68,29.93,27.36,27.77,1153904.04,1034040.33,-0.6,-0.06
600318.SH,20250425,week,9.15,10.1,8.9,9.33,9.29,9.15,10.1,8.9,9.33,29.11,32.13,28.31,29.68,3137872.02,2983065.71,0.04,0.0
600318.SH,20250418,week,9.7,10.06,9.01,9.29,9.66,9.7,10.06,9.01,9.29,30.86,32.0,28.66,29.55,3231712.75,3072795.21,-0.37,-0.04
600318.SH,20250411,week,9.7,10.77,8.6,9.66,10.15,9.7,10.77,8.6,9.66,30.86,34.26,27.36,30.73,5361705.14,5203728.84,-0.49,-0.05
600318.SH,20250404,week,9.8,10.63,9.4,10.15,10.05,9.8,10.63,9.4,10.15,31.17,33.81,29.9,32.29,4794968.85,4763990.42,0.1,0.01
600318.SH,20250328,week,9.2,10.05,8.97,10.05,8.99,9.2,10.05,8.97,10.05,29.27,31.97,28.53,31.97,4522798.07,4312423.15,1.06,0.12
600318.SH,20250321,week,9.2,9.71,8.98,8.99,9.23,9.2,9.71,8.98,8.99,29.27,30.89,28.57,28.6,3710428.28,3459110.69,-0.24,-0.03
600318.SH,20250314,week,8.4,9.23,8.3,9.23,8.4,8.4,9.23,8.3,9.23,26.72,29.36,26.4,29.36,2209525.12,1913959.01,0.83,0.1
600318.SH,20250307,week,7.61,9.09,7.54,8.4,7.61,7.61,9.09,7.54,8.4,24.21,28.92,23.98,26.72,3322288.42,2820500.39,0.79,0.1
600318.SH,20250228,week,8.0,8.15,7.6,7.61,8.02,8.0,8.15,7.6,7.61,25.45,25.93,24.18,24.21,1063909.75,840900.08,-0.41,-0.05
600318.SH,20250221,week,8.42,8.55,7.8,8.02,8.29,8.42,8.55,7.8,8.02,26.78,27.2,24.81,25.51,1045932.2,853642.24,-0.27,-0.03
600318.SH,20250214,week,8.43,8.6,8.23,8.29,8.35,8.43,8.6,8.23,8.29,26.82,27.36,26.18,26.37,1075563.15,905230.93,-0.06,-0.01
600318.SH,20250207,week,7.94,8.49,7.87,8.35,7.8,7.94,8.49,7.87,8.35,25.26,27.01,25.03,26.56,656427.65,536672.07,0.55,0.07
600318.SH,20250131,week,8.09,8.2,7.8,7.8,8.04,8.09,8.2,7.8,7.8,25.73,26.08,24.81,24.81,172347.0,137391.84,-0.24,-0.03
600318.SH,20250124,week,8.3,8.55,7.96,8.04,8.18,8.3,8.55,7.96,8.04,26.4,27.2,25.32,25.58,1143696.22,938415.92,-0.14,-0.02
600318.SH,20250117,week,7.35,8.45,7.21,8.18,7.45,7.35,8.45,7.21,8.18,23.38,26.88,22.94,26.02,1488054.99,1191829.89,0.73,0.1
600318.SH,20250110,week,7.44,7.84,7.23,7.45,7.53,7.44,7.84,7.23,7.45,23.67,24.94,23.0,23.7,995077.0,759512.39,-0.08,-0.01
600318.SH,20250103,week,8.58,9.06,7.5,7.53,8.65,8.58,9.06,7.5,7.53,27.29,28.82,23.86,23.95,1379316.66,1153781.16,-1.12,-0.13
600318.SH,20241227,week,9.25,9.26,8.28,8.65,9.3,9.25,9.26,8.28,8.65,29.42,29.46,26.34,27.52,1291622.7,1118013.11,-0.65,-0.07
600318.SH,20241220,week,10.35,10.39,9.07,9.3,10.53,10.35,10.39,9.07,9.3,32.92,33.05,28.85,29.58,1986968.36,1911994.77,-1.23,-0.12
600318.SH,20241213,week,10.05,10.86,9.81,10.53,10.19,10.05,10.86,9.81,10.53,31.97,34.55,31.21,33.5,3551932.53,3662736.25,0.34,0.03
600318.SH,20241206,week,9.79,11.0,9.7,10.19,10.21,9.79,11.0,9.7,10.19,31.14,34.99,30.86,32.41,3918831.57,3980803.94,-0.02,0.0
600318.SH,20241129,week,8.82,10.29,8.59,10.21,8.87,8.82,10.29,8.59,10.21,28.06,32.73,27.32,32.48,2858088.54,2675353.62,1.34,0.15
600318.SH,20241122,week,9.39,9.64,8.83,8.87,9.39,9.39,9.64,8.83,8.87,29.87,30.66,28.09,28.22,2300188.66,2134660.2,-0.52,-0.06
600318.SH,20241115,week,10.65,11.29,9.37,9.39,10.98,10.65,11.29,9.37,9.39,33.88,35.91,29.81,29.87,3718054.63,3844716.78,-1.59,-0.14
600318.SH,20241108,week,9.0,12.2,8.85,10.98,8.99,9.0,12.2,8.85,10.98,28.63,38.81,28.15,34.93,7295909.51,8249454.9,1.99,0.22
600318.SH,20241101,week,8.02,9.23,7.91,8.99,8.04,8.02,9.23,7.91,8.99,25.51,29.36,25.16,28.6,5418821.48,4601646.47,0.95,0.12
600318.SH,20241025,week,8.35,8.66,7.8,8.04,8.35,8.35,8.66,7.8,8.04,26.56,27.55,24.81,25.58,4179683.57,3412625.1,-0.31,-0.04
600318.SH,20241018,week,7.57,8.35,6.9,8.35,6.9,7.57,8.35,6.9,8.35,24.08,26.56,21.95,26.56,4292825.22,3268759.67,1.45,0.21
600318.SH,20241011,week,9.24,9.24,6.83,6.9,8.4,9.24,9.24,6.83,6.9,29.39,29.39,21.73,21.95,3597358.67,2995979.26,-1.5,-0.18
600318.SH,20241004,week,7.98,8.4,7.5,8.4,7.64,7.98,8.4,7.5,8.4,25.38,26.72,23.86,26.72,1740689.13,1397221.0,0.76,0.1
600318.SH,20240927,week,6.18,8.0,5.95,7.64,6.18,6.18,8.0,5.95,7.64,19.66,25.45,18.93,24.3,3993514.85,2846009.09,1.46,0.24
600318.SH,20240920,week,5.3,6.18,5.21,6.18,5.29,5.3,6.18,5.21,6.18,16.86,19.66,16.57,19.66,960120.8,551636.1,0.89,0.17
600318.SH,20240913,week,5.28,5.43,5.2,5.29,5.29,5.28,5.43,5.2,5.29,16.8,17.27,16.54,16.83,507590.47,270102.22,0.0,0.0
600318.SH,20240906,week,5.41,5.52,5.22,5.29,5.42,5.41,5.52,5.22,5.29,17.21,17.56,16.6,16.83,492866.86,263388.45,-0.13,-0.02
600318.SH,20240830,week,5.31,5.51,5.12,5.42,5.26,5.31,5.51,5.12,5.42,16.89,17.53,16.29,17.24,583145.7,308775.47,0.16,0.03
600318.SH,20240823,week,6.06,6.14,5.15,5.26,6.06,6.06,6.14,5.15,5.26,19.28,19.53,16.38,16.73,910897.9,515756.23,-0.8,-0.13
600318.SH,20240816,week,6.17,6.3,6.04,6.06,6.17,6.17,6.3,6.04,6.06,19.63,20.04,19.21,19.28,593580.76,364932.06,-0.11,-0.02
600318.SH,20240809,week,6.26,6.38,6.17,6.17,6.3,6.26,6.38,6.17,6.17,19.91,20.29,19.63,19.63,626985.22,393535.71,-0.13,-0.02
600318.SH,20240802,week,6.17,6.59,6.12,6.3,6.18,6.17,6.59,6.12,6.3,19.63,20.96,19.47,20.04,1209919.36,772328.1,0.12,0.02
600318.SH,20240726,week,6.15,6.25,5.99,6.18,6.12,6.15,6.25,5.99,6.18,19.56,19.88,19.05,19.66,553496.04,338782.15,0.06,0.01
600318.SH,20240719,week,6.13,6.16,6.01,6.12,6.14,6.13,6.16,6.01,6.12,19.5,19.59,19.12,19.47,423023.46,257612.04,-0.02,0.0
600318.SH,20240712,week,6.22,6.3,5.98,6.14,6.26,6.22,6.3,5.98,6.14,19.79,20.04,19.02,19.53,708471.35,434857.9,-0.12,-0.02
