,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,600153.SH,20250620,week,9.95,10.15,9.84,9.88,9.96,9.95,10.15,9.84,9.88,223.27,227.75,220.8,221.7,554753.81,554040.49,-0.08,-0.01
1,600153.SH,20250613,week,10.05,10.1,9.91,9.96,10.05,10.05,10.1,9.91,9.96,225.51,226.63,222.37,223.49,582447.69,583015.84,-0.09,-0.01
2,600153.SH,20250606,week,9.88,10.11,9.72,10.05,9.92,9.88,10.11,9.72,10.05,221.7,226.86,218.11,225.51,629687.53,623172.96,0.13,0.01
3,600153.SH,20250530,week,9.89,10.32,9.87,9.92,9.88,9.89,10.32,9.87,9.92,221.92,231.57,221.47,222.59,837874.85,841416.96,0.04,0.0
4,600153.SH,20250523,week,10.14,10.18,9.79,9.88,10.14,9.84,10.01,9.72,9.88,220.8,224.61,218.18,221.7,794702.0,793740.08,-0.26,-0.03
5,600153.SH,20250516,week,10.31,10.48,10.11,10.14,10.31,10.0,10.17,9.81,9.84,224.5,228.2,220.14,220.8,908559.21,934046.66,-0.17,-0.02
6,600153.SH,20250509,week,10.4,10.59,10.12,10.31,10.43,10.09,10.28,9.82,10.0,226.46,230.6,220.36,224.5,808753.69,839828.92,-0.12,-0.01
7,600153.SH,20250502,week,10.75,10.77,10.28,10.43,10.75,10.43,10.45,9.98,10.12,234.08,234.52,223.85,227.11,552775.8,581022.46,-0.32,-0.03
8,600153.SH,20250425,week,10.5,11.07,10.37,10.75,10.5,10.19,10.74,10.06,10.43,228.64,241.05,225.81,234.08,1036205.82,1107686.8,0.25,0.02
9,600153.SH,20250418,week,10.23,10.58,10.0,10.5,10.23,9.93,10.27,9.7,10.19,222.76,230.38,217.75,228.64,1031278.0,1061158.63,0.27,0.03
10,600153.SH,20250411,week,10.18,10.53,9.52,10.23,10.5,9.88,10.22,9.24,9.93,221.67,229.29,207.3,222.76,1332700.15,1353562.59,-0.27,-0.03
11,600153.SH,20250404,week,10.34,10.59,10.15,10.5,10.41,10.03,10.28,9.85,10.19,225.15,230.6,221.02,228.64,846272.7,879155.76,0.09,0.01
12,600153.SH,20250328,week,10.23,10.59,10.08,10.41,10.23,9.93,10.28,9.78,10.1,222.76,230.6,219.49,226.68,780351.18,808998.87,0.18,0.02
13,600153.SH,20250321,week,10.22,10.69,10.1,10.23,10.2,9.92,10.37,9.8,9.93,222.54,232.77,219.93,222.76,1119144.56,1157945.5,0.03,0.0
14,600153.SH,20250314,week,10.02,10.32,9.82,10.2,10.01,9.72,10.01,9.53,9.9,218.18,224.72,213.83,222.1,806125.33,812118.3,0.19,0.02
15,600153.SH,20250307,week,10.34,10.47,10.0,10.01,10.34,10.03,10.16,9.7,9.71,225.15,227.98,217.75,217.97,737472.44,753650.56,-0.33,-0.03
16,600153.SH,20250228,week,9.73,10.56,9.71,10.34,9.74,9.44,10.25,9.42,10.03,211.87,229.94,211.43,225.15,1227441.92,1253528.75,0.6,0.06
17,600153.SH,20250221,week,10.22,10.38,9.71,9.74,10.16,9.92,10.07,9.42,9.45,222.54,226.02,211.43,212.09,1002014.93,1004075.7,-0.42,-0.04
18,600153.SH,20250214,week,9.57,10.25,9.45,10.16,9.57,9.29,9.95,9.17,9.86,208.39,223.19,205.77,221.23,1325721.4,1305551.09,0.59,0.06
19,600153.SH,20250207,week,9.6,9.65,9.31,9.57,9.59,9.32,9.36,9.03,9.29,209.04,210.13,202.72,208.39,509381.28,482656.12,-0.02,0.0
20,600153.SH,20250131,week,9.52,9.65,9.44,9.59,9.55,9.24,9.36,9.16,9.31,207.3,210.13,205.56,208.82,195797.94,187176.44,0.04,0.0
21,600153.SH,20250124,week,9.66,9.8,9.22,9.55,9.67,9.37,9.51,8.95,9.27,210.35,213.39,200.76,207.95,905737.23,861850.4,-0.12,-0.01
22,600153.SH,20250117,week,9.51,10.08,9.42,10.07,9.55,8.86,9.39,8.78,9.38,198.85,210.77,196.97,210.56,986450.48,973870.1,0.52,0.05
23,600153.SH,20250110,week,9.91,10.04,9.54,9.55,9.95,9.23,9.36,8.89,8.9,207.22,209.94,199.48,199.69,977334.55,961839.62,-0.4,-0.04
24,600153.SH,20250103,week,10.35,10.71,9.9,9.95,10.39,9.64,9.98,9.23,9.27,216.42,223.95,207.01,208.05,1364551.07,1412139.52,-0.44,-0.04
25,600153.SH,20241227,week,10.39,10.58,10.23,10.39,10.37,9.68,9.86,9.53,9.68,217.25,221.23,213.91,217.25,1289770.26,1343463.19,0.02,0.0
26,600153.SH,20241220,week,10.0,10.79,9.92,10.37,10.02,9.32,10.05,9.24,9.66,209.1,225.62,207.43,216.84,1888910.48,1953471.69,0.35,0.03
27,600153.SH,20241213,week,10.06,10.41,9.95,10.02,10.06,9.37,9.7,9.27,9.34,210.35,217.67,208.05,209.52,1694885.13,1718300.36,-0.04,0.0
28,600153.SH,20241206,week,9.78,10.24,9.76,10.06,9.8,9.11,9.54,9.1,9.37,204.5,214.12,204.08,210.35,1463088.21,1468430.27,0.26,0.03
29,600153.SH,20241129,week,9.39,9.92,9.26,9.8,9.42,8.75,9.24,8.63,9.13,196.34,207.43,193.63,204.92,1261349.61,1208438.44,0.38,0.04
30,600153.SH,20241122,week,9.73,10.38,9.41,9.42,9.45,9.07,9.67,8.77,8.78,203.45,217.05,196.76,196.97,2940201.75,2917507.54,-0.03,0.0
31,600153.SH,20241115,week,9.75,9.99,9.45,9.45,9.81,9.09,9.31,8.81,8.81,203.87,208.89,197.6,197.6,1416132.96,1378420.48,-0.36,-0.04
32,600153.SH,20241108,week,9.68,10.15,9.54,9.81,9.57,9.02,9.46,8.89,9.14,202.41,212.24,199.48,205.13,2203133.24,2166485.61,0.24,0.03
33,600153.SH,20241101,week,9.59,9.78,9.13,9.57,9.55,8.94,9.11,8.51,8.92,200.53,204.5,190.91,200.11,2135537.73,2022049.31,0.02,0.0
34,600153.SH,20241025,week,9.88,9.92,9.47,9.55,9.82,9.21,9.24,8.82,8.9,206.59,207.43,198.02,199.69,1795814.22,1732376.94,-0.27,-0.03
35,600153.SH,20241018,week,9.5,10.3,9.44,9.82,9.39,8.85,9.6,8.8,9.15,198.65,215.37,197.39,205.34,3487441.45,3459903.44,0.43,0.05
36,600153.SH,20241011,week,11.23,11.23,9.17,9.39,10.21,10.46,10.46,8.55,8.75,234.82,234.82,191.74,196.34,3609478.32,3589548.73,-0.82,-0.08
37,600153.SH,20241004,week,9.89,10.29,9.68,10.21,9.38,9.22,9.59,9.02,9.51,206.8,215.16,202.41,213.49,1278052.96,1283234.18,0.83,0.09
38,600153.SH,20240927,week,7.5,9.48,7.48,9.38,7.53,6.99,8.83,6.97,8.74,156.83,198.23,156.41,196.14,2898774.28,2481614.29,1.85,0.25
39,600153.SH,20240920,week,7.49,7.73,7.41,7.53,7.48,6.98,7.2,6.91,7.02,156.62,161.63,154.94,157.45,668344.96,506403.39,0.05,0.01
40,600153.SH,20240913,week,7.45,7.65,7.17,7.48,7.52,6.94,7.13,6.68,6.97,155.78,159.96,149.92,156.41,1276972.92,941567.14,-0.04,-0.01
