,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,000908.SZ,20250620,week,6.16,6.25,5.67,5.72,6.03,6.16,6.25,5.67,5.72,17.43,17.69,16.05,16.19,1673802.59,997253.73,-0.31,-0.05
1,000908.SZ,20250613,week,5.6,6.6,5.58,6.03,5.61,5.6,6.6,5.58,6.03,15.85,18.68,15.79,17.06,1425822.0,868094.5,0.42,0.07
2,000908.SZ,20250606,week,5.19,5.66,5.14,5.61,5.25,5.19,5.66,5.14,5.61,14.69,16.02,14.55,15.88,927538.31,502335.38,0.36,0.07
3,000908.SZ,20250530,week,5.11,5.25,4.98,5.25,5.12,5.11,5.25,4.98,5.25,14.46,14.86,14.09,14.86,1001503.31,513666.53,0.13,0.03
4,000908.SZ,20250523,week,4.78,5.23,4.69,5.12,4.75,4.78,5.23,4.69,5.12,13.53,14.8,13.27,14.49,1213652.03,604086.96,0.37,0.08
5,000908.SZ,20250516,week,4.92,5.08,4.61,4.75,5.02,4.92,5.08,4.61,4.75,13.92,14.38,13.05,13.44,1048309.76,505696.59,-0.27,-0.05
6,000908.SZ,20250509,week,4.8,5.28,4.76,5.02,4.88,4.8,5.28,4.76,5.02,13.58,14.94,13.47,14.21,1316900.25,654820.95,0.14,0.03
7,000908.SZ,20250502,week,5.7,5.77,4.88,4.88,5.69,5.7,5.77,4.88,4.88,16.13,16.33,13.81,13.81,703297.26,376546.56,-0.81,-0.14
8,000908.SZ,20250425,week,5.06,5.73,5.06,5.69,5.1,5.06,5.73,5.06,5.69,14.32,16.22,14.32,16.1,1678435.49,898897.71,0.59,0.12
9,000908.SZ,20250418,week,4.67,5.1,4.46,5.1,4.45,4.67,5.1,4.46,5.1,13.22,14.43,12.62,14.43,1802301.79,863590.82,0.65,0.15
10,000908.SZ,20250411,week,4.05,4.45,3.85,4.45,4.26,4.05,4.45,3.85,4.45,11.46,12.59,10.9,12.59,388850.4,154720.51,0.19,0.04
11,000908.SZ,20250404,week,4.41,4.58,4.26,4.26,4.43,4.41,4.58,4.26,4.26,12.48,12.96,12.06,12.06,653672.7,290139.19,-0.17,-0.04
12,000908.SZ,20250328,week,4.76,4.84,4.37,4.43,4.84,4.76,4.84,4.37,4.43,13.47,13.7,12.37,12.54,1345882.61,616130.86,-0.41,-0.08
13,000908.SZ,20250321,week,4.0,4.87,3.99,4.84,4.01,4.0,4.87,3.99,4.84,11.32,13.78,11.29,13.7,2017157.74,917977.81,0.83,0.21
14,000908.SZ,20250314,week,4.04,4.12,3.96,4.01,4.05,4.04,4.12,3.96,4.01,11.43,11.66,11.21,11.35,698110.4,280949.9,-0.04,-0.01
15,000908.SZ,20250307,week,4.16,4.16,4.03,4.05,4.14,4.16,4.16,4.03,4.05,11.77,11.77,11.4,11.46,567255.54,231201.58,-0.09,-0.02
16,000908.SZ,20250228,week,4.11,4.28,3.99,4.14,4.16,4.11,4.28,3.99,4.14,11.63,12.11,11.29,11.72,1019239.67,422051.98,-0.02,0.0
17,000908.SZ,20250221,week,4.35,4.35,4.12,4.16,4.28,4.35,4.35,4.12,4.16,12.31,12.31,11.66,11.77,786059.62,331674.94,-0.12,-0.03
18,000908.SZ,20250214,week,4.23,4.44,4.21,4.28,4.3,4.23,4.44,4.21,4.28,11.97,12.57,11.91,12.11,995068.66,427894.5,-0.02,0.0
