,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,600577.SH,20250620,week,8.03,8.52,7.16,7.18,7.96,8.03,8.52,7.16,7.18,209.83,222.64,187.1,187.62,7786621.26,6176964.32,-0.78,-0.1
1,600577.SH,20250613,week,7.38,8.27,7.38,7.96,7.41,7.38,8.27,7.38,7.96,192.85,216.1,192.85,208.0,6724160.93,5313984.59,0.55,0.07
2,600577.SH,20250606,week,7.31,7.62,7.31,7.41,7.4,7.31,7.62,7.31,7.41,191.02,199.12,191.02,193.63,2571069.3,1917198.58,0.01,0.0
3,600577.SH,20250530,week,7.28,8.02,7.18,7.4,7.25,7.28,8.02,7.18,7.4,190.23,209.57,187.62,193.37,6696926.12,5038418.51,0.15,0.02
4,600577.SH,20250523,week,7.37,7.57,7.16,7.25,7.37,7.37,7.57,7.16,7.25,192.59,197.81,187.1,189.45,3100717.52,2280433.53,-0.12,-0.02
5,600577.SH,20250516,week,7.21,7.58,7.03,7.37,7.14,7.16,7.58,7.03,7.37,187.12,198.07,183.7,192.59,3529115.8,2575286.65,0.23,0.03
6,600577.SH,20250509,week,6.8,7.39,6.76,7.14,6.7,6.75,7.34,6.71,7.09,176.48,191.79,175.44,185.3,2957425.18,2110737.46,0.44,0.07
7,600577.SH,20250502,week,6.55,6.87,6.26,6.7,6.43,6.51,6.82,6.22,6.65,169.99,178.29,162.46,173.88,1771317.97,1160985.0,0.27,0.04
8,600577.SH,20250425,week,6.18,6.57,6.12,6.43,6.19,6.14,6.53,6.08,6.39,160.39,170.51,158.83,166.87,2321371.99,1483073.41,0.24,0.04
9,600577.SH,20250418,week,6.38,6.57,6.1,6.19,6.18,6.34,6.53,6.06,6.15,165.58,170.51,158.31,160.64,2459957.2,1553153.74,0.01,0.0
10,600577.SH,20250411,week,6.77,6.85,5.36,6.18,7.27,6.72,6.8,5.32,6.14,175.7,177.77,139.1,160.39,5019671.83,3067131.94,-1.09,-0.15
11,600577.SH,20250404,week,7.2,7.64,7.06,7.27,7.23,7.15,7.59,7.01,7.22,186.86,198.28,183.22,188.67,3291668.6,2412470.24,0.04,0.01
12,600577.SH,20250328,week,7.99,8.8,7.16,7.23,7.92,7.94,8.74,7.11,7.18,207.36,228.38,185.82,187.64,9324140.73,7298073.01,-0.69,-0.09
13,600577.SH,20250321,week,7.49,8.18,7.36,7.92,7.43,7.44,8.12,7.31,7.87,194.38,212.29,191.01,205.54,6448805.21,5017945.49,0.49,0.07
14,600577.SH,20250314,week,7.03,7.78,7.02,7.43,7.03,6.98,7.73,6.97,7.38,182.44,201.91,182.19,192.83,6770985.23,5038694.67,0.4,0.06
15,600577.SH,20250307,week,6.68,7.19,6.59,7.03,6.67,6.63,7.14,6.54,6.98,173.36,186.6,171.03,182.44,3479749.21,2403498.6,0.36,0.05
16,600577.SH,20250228,week,7.29,7.33,6.62,6.67,7.24,7.24,7.28,6.57,6.62,189.19,190.23,171.8,173.1,5173057.02,3647240.72,-0.57,-0.08
17,600577.SH,20250221,week,6.91,7.25,6.72,7.24,6.96,6.86,7.2,6.67,7.19,179.33,188.15,174.4,187.89,5192668.58,3652584.1,0.28,0.04
18,600577.SH,20250214,week,7.11,7.35,6.89,6.96,7.11,7.06,7.3,6.84,6.91,184.52,190.75,178.81,180.63,5762543.25,4100716.09,-0.15,-0.02
19,600577.SH,20250207,week,6.71,7.28,6.5,7.11,6.89,6.66,7.23,6.46,7.06,174.14,188.93,168.69,184.52,4345112.62,3001561.4,0.22,0.03
20,600577.SH,20250131,week,7.37,7.37,6.85,6.89,7.58,7.32,7.32,6.8,6.84,191.27,191.27,177.77,178.81,1593926.49,1116938.41,-0.69,-0.09
21,600577.SH,20250124,week,6.84,7.69,6.84,7.58,6.68,6.79,7.64,6.79,7.53,177.51,199.57,177.51,196.72,9683459.47,7084815.39,0.9,0.13
22,600577.SH,20250117,week,6.38,6.86,6.23,6.68,6.54,6.34,6.81,6.19,6.63,165.58,178.03,161.68,173.36,4734956.15,3130786.93,0.14,0.02
23,600577.SH,20250110,week,6.88,7.1,6.53,6.54,6.71,6.83,7.05,6.49,6.5,178.55,184.26,169.47,169.73,7506634.37,5112389.76,-0.17,-0.03
24,600577.SH,20250103,week,8.05,8.74,6.69,6.71,8.02,7.99,8.68,6.64,6.66,208.92,226.82,173.62,174.14,8970255.35,6868548.74,-1.31,-0.16
25,600577.SH,20241227,week,8.06,8.45,7.4,8.02,7.9,8.0,8.39,7.35,7.97,209.18,219.3,192.05,208.14,13215487.64,10459868.23,0.12,0.02
26,600577.SH,20241220,week,6.4,7.9,6.35,7.9,6.36,6.36,7.85,6.31,7.85,166.09,205.02,164.8,205.02,10878480.38,7641578.37,1.54,0.24
27,600577.SH,20241213,week,6.45,7.1,6.35,6.36,6.54,6.41,7.05,6.31,6.32,167.39,184.26,164.8,165.06,7311526.98,4888726.61,-0.18,-0.03
