,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,002985.SZ,20250620,week,26.88,27.93,26.15,26.15,27.03,26.88,27.93,26.15,26.15,61.25,63.65,59.59,59.59,257895.57,698830.48,-0.88,-0.03
1,002985.SZ,20250613,week,27.44,27.85,26.5,27.03,27.38,27.44,27.85,26.5,27.03,62.53,63.46,60.39,61.6,226349.76,610881.78,-0.35,-0.01
2,002985.SZ,20250606,week,27.13,28.12,26.91,27.38,27.13,27.13,28.12,26.91,27.38,61.82,64.08,61.32,62.39,167324.58,459735.62,0.25,0.01
3,002985.SZ,20250530,week,26.88,27.25,26.23,27.13,26.87,26.88,27.25,26.23,27.13,61.25,62.1,59.77,61.82,174433.08,466183.12,0.26,0.01
4,002985.SZ,20250523,week,27.2,27.96,26.48,26.87,27.04,27.2,27.96,26.48,26.87,61.98,63.72,60.34,61.23,284241.06,776201.83,-0.17,-0.01
5,002985.SZ,20250516,week,27.02,28.67,26.9,27.04,27.37,27.02,28.67,26.9,27.04,61.57,65.33,61.3,61.62,417676.52,1159463.57,-0.33,-0.01
6,002985.SZ,20250509,week,26.2,28.8,26.2,27.37,26.19,26.2,28.8,26.2,27.37,59.7,65.63,59.7,62.37,444164.4,1216790.55,1.18,0.05
7,002985.SZ,20250502,week,26.73,26.87,25.7,26.19,26.58,26.73,26.87,25.7,26.19,60.91,61.23,58.57,59.68,195817.98,516515.18,-0.39,-0.01
8,002985.SZ,20250425,week,26.52,29.35,26.22,26.58,26.72,26.52,29.35,26.22,26.58,60.43,66.88,59.75,60.57,579649.32,1594869.63,-0.14,-0.01
9,002985.SZ,20250418,week,24.16,27.38,23.17,26.72,23.87,24.16,27.38,23.17,26.72,55.06,62.39,52.8,60.89,442589.94,1129240.84,2.85,0.12
10,002985.SZ,20250411,week,23.0,24.2,21.14,23.87,24.34,23.0,24.2,21.14,23.87,52.41,55.15,48.17,54.39,244456.77,558172.74,-0.47,-0.02
11,002985.SZ,20250404,week,24.61,25.73,24.19,24.34,24.88,24.61,25.73,24.19,24.34,56.08,58.63,55.12,55.47,139378.65,344921.82,-0.54,-0.02
12,002985.SZ,20250328,week,24.28,25.95,23.37,24.88,24.3,24.28,25.95,23.37,24.88,55.33,59.13,53.26,56.7,250709.63,620835.24,0.58,0.02
13,002985.SZ,20250321,week,24.83,25.36,24.07,24.3,24.8,24.83,25.36,24.07,24.3,56.58,57.79,54.85,55.37,155657.21,382154.11,-0.5,-0.02
14,002985.SZ,20250314,week,25.15,25.62,24.33,24.8,24.88,25.15,25.62,24.33,24.8,57.31,58.38,55.44,56.51,216517.6,541123.15,-0.08,0.0
15,002985.SZ,20250307,week,23.21,25.66,23.18,24.88,23.21,23.21,25.66,23.18,24.88,52.89,58.47,52.82,56.7,309580.87,764079.03,1.67,0.07
16,002985.SZ,20250228,week,24.75,25.1,23.12,23.21,24.51,24.75,25.1,23.12,23.21,56.4,57.2,52.69,52.89,231050.34,560202.29,-1.3,-0.05
17,002985.SZ,20250221,week,22.55,24.92,22.0,24.51,22.55,22.55,24.92,22.0,24.51,51.39,56.79,50.13,55.85,501513.18,1187380.58,1.96,0.09
18,002985.SZ,20250214,week,22.64,22.85,22.36,22.55,22.52,22.64,22.85,22.36,22.55,51.59,52.07,50.95,51.39,111060.2,250845.14,0.03,0.0
19,002985.SZ,20250207,week,21.79,22.74,21.51,22.52,21.75,21.79,22.74,21.51,22.52,49.66,51.82,49.02,51.32,69300.29,153890.52,0.77,0.04
20,002985.SZ,20250131,week,21.7,22.0,21.5,21.75,21.68,21.7,22.0,21.5,21.75,49.45,50.13,48.99,49.56,17965.8,39053.17,0.07,0.0
21,002985.SZ,20250124,week,21.78,22.58,21.21,21.68,21.61,21.78,22.58,21.21,21.68,49.63,51.46,48.33,49.4,109296.46,238115.21,0.07,0.0
22,002985.SZ,20250117,week,20.94,21.9,20.85,21.61,21.29,20.94,21.9,20.85,21.61,47.72,49.91,47.51,49.24,125841.32,269460.01,0.32,0.02
23,002985.SZ,20250110,week,21.22,22.4,20.15,21.29,21.21,21.22,22.4,20.15,21.29,48.36,51.05,45.92,48.52,150979.77,318728.18,0.08,0.0
24,002985.SZ,20250103,week,25.2,25.58,21.1,21.21,24.67,25.2,25.58,21.1,21.21,57.43,58.29,48.08,48.33,215084.75,510728.44,-3.46,-0.14
25,002985.SZ,20241227,week,24.6,24.85,23.2,24.67,24.55,24.6,24.85,23.2,24.67,56.06,56.63,52.87,56.22,132206.71,318655.11,0.12,0.0
26,002985.SZ,20241220,week,24.76,24.82,23.95,24.55,24.86,24.76,24.82,23.95,24.55,56.42,56.56,54.58,55.94,109186.6,266632.99,-0.31,-0.01
27,002985.SZ,20241213,week,24.19,25.42,23.7,24.86,24.14,24.19,25.42,23.7,24.86,55.12,57.93,54.01,56.65,199136.99,492771.29,0.72,0.03
28,002985.SZ,20241206,week,23.8,24.37,23.41,24.14,23.58,23.8,24.37,23.41,24.14,54.24,55.53,53.35,55.01,140161.94,335586.26,0.56,0.02
29,002985.SZ,20241129,week,23.36,23.7,22.28,23.58,23.4,23.36,23.7,22.28,23.58,53.23,54.01,50.77,53.73,146980.73,339271.56,0.18,0.01
30,002985.SZ,20241122,week,24.81,24.83,23.37,23.4,24.51,24.81,24.83,23.37,23.4,56.54,56.58,53.26,53.32,178085.89,427674.28,-1.11,-0.05
31,002985.SZ,20241115,week,25.98,26.69,24.48,24.51,25.76,25.98,26.69,24.48,24.51,59.2,60.82,55.79,55.85,304167.34,783523.42,-1.25,-0.05
32,002985.SZ,20241108,week,23.05,26.36,23.05,25.76,23.23,23.05,26.36,23.05,25.76,52.53,60.07,52.53,58.7,431817.65,1093448.42,2.53,0.11
33,002985.SZ,20241101,week,24.64,24.98,23.21,23.23,24.64,24.64,24.98,23.21,23.23,56.15,56.92,52.89,52.94,299485.81,720885.34,-1.41,-0.06
34,002985.SZ,20241025,week,23.0,25.2,22.7,24.64,22.42,23.0,25.2,22.7,24.64,52.41,57.43,51.73,56.15,406704.36,973213.11,2.22,0.1
35,002985.SZ,20241018,week,21.36,22.9,21.36,22.42,21.08,21.36,22.9,21.36,22.42,48.68,52.18,48.68,51.09,261105.13,574087.11,1.34,0.06
36,002985.SZ,20241011,week,24.32,24.32,20.73,21.08,22.11,24.32,24.32,20.73,21.08,55.42,55.42,47.24,48.04,337873.65,779068.3,-1.03,-0.05
37,002985.SZ,20241004,week,21.0,22.11,20.81,22.11,20.1,21.0,22.11,20.81,22.11,47.85,50.38,47.42,50.38,98312.1,213013.91,2.01,0.1
38,002985.SZ,20240927,week,17.19,20.28,17.15,20.1,17.2,16.97,20.28,16.93,20.1,38.66,46.21,38.57,45.8,173195.81,324319.76,2.9,0.17
39,002985.SZ,20240920,week,17.27,17.57,16.89,17.2,17.23,17.04,17.34,16.67,16.98,38.84,39.51,37.99,38.68,53755.61,92575.08,-0.03,0.0
40,002985.SZ,20240913,week,17.78,18.0,17.23,17.23,17.86,17.55,17.76,17.0,17.0,39.99,40.48,38.75,38.75,72563.99,128028.2,-0.63,-0.04
