,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,002437.SZ,20250620,week,2.98,3.14,2.75,2.8,2.99,2.98,3.14,2.75,2.8,47.23,49.76,43.58,44.37,6208046.56,1815425.88,-0.19,-0.06
1,002437.SZ,20250613,week,2.76,3.25,2.76,2.99,2.76,2.76,3.25,2.76,2.99,43.74,51.51,43.74,47.39,11917548.11,3663007.27,0.23,0.08
2,002437.SZ,20250606,week,2.89,2.99,2.73,2.76,2.92,2.89,2.99,2.73,2.76,45.8,47.39,43.27,43.74,7636966.2,2186438.1,-0.16,-0.05
3,002437.SZ,20250530,week,2.73,3.11,2.61,2.92,2.68,2.73,3.11,2.61,2.92,43.27,49.29,41.36,46.28,16949622.56,4933584.94,0.24,0.09
4,002437.SZ,20250523,week,2.54,2.79,2.49,2.68,2.54,2.54,2.79,2.49,2.68,40.25,44.22,39.46,42.47,6765918.7,1800785.21,0.14,0.06
5,002437.SZ,20250516,week,2.46,2.55,2.4,2.54,2.45,2.46,2.55,2.4,2.54,38.99,40.41,38.04,40.25,3010482.92,741531.56,0.09,0.04
6,002437.SZ,20250509,week,2.5,2.57,2.45,2.45,2.46,2.5,2.57,2.45,2.45,39.62,40.73,38.83,38.83,2261258.55,566002.37,-0.01,0.0
7,002437.SZ,20250502,week,2.59,2.59,2.45,2.46,2.59,2.59,2.59,2.45,2.46,41.05,41.05,38.83,38.99,1740000.5,434035.81,-0.13,-0.05
8,002437.SZ,20250425,week,2.39,2.67,2.38,2.59,2.39,2.39,2.67,2.38,2.59,37.88,42.31,37.72,41.05,3988759.0,1016359.44,0.2,0.08
9,002437.SZ,20250418,week,2.42,2.48,2.35,2.39,2.39,2.42,2.48,2.35,2.39,38.35,39.3,37.24,37.88,2332591.75,561841.01,0.0,0.0
10,002437.SZ,20250411,week,2.55,2.62,2.12,2.39,2.66,2.55,2.62,2.12,2.39,40.41,41.52,33.6,37.88,5550696.93,1318089.11,-0.27,-0.1
11,002437.SZ,20250404,week,2.48,2.75,2.41,2.66,2.49,2.48,2.75,2.41,2.66,39.3,43.58,38.19,42.16,5792958.69,1523030.8,0.17,0.07
12,002437.SZ,20250328,week,2.5,2.54,2.42,2.49,2.51,2.5,2.54,2.42,2.49,39.62,40.25,38.35,39.46,2190648.14,543176.74,-0.02,-0.01
13,002437.SZ,20250321,week,2.52,2.57,2.49,2.51,2.52,2.52,2.57,2.49,2.51,39.94,40.73,39.46,39.78,2000354.28,505972.52,-0.01,0.0
14,002437.SZ,20250314,week,2.41,2.53,2.41,2.52,2.42,2.41,2.53,2.41,2.52,38.19,40.1,38.19,39.94,2546019.61,631559.04,0.1,0.04
15,002437.SZ,20250307,week,2.39,2.46,2.37,2.42,2.39,2.39,2.46,2.37,2.42,37.88,38.99,37.56,38.35,1698692.26,411842.47,0.03,0.01
16,002437.SZ,20250228,week,2.48,2.51,2.39,2.39,2.49,2.48,2.51,2.39,2.39,39.3,39.78,37.88,37.88,2420511.45,595925.4,-0.1,-0.04
17,002437.SZ,20250221,week,2.58,2.63,2.44,2.49,2.58,2.58,2.63,2.44,2.49,40.89,41.68,38.67,39.46,3073747.36,773986.74,-0.09,-0.03
18,002437.SZ,20250214,week,2.55,2.62,2.53,2.58,2.56,2.55,2.62,2.53,2.58,40.41,41.52,40.1,40.89,2829590.92,729059.25,0.02,0.01
