股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
603195.SH,20250704,week,47.68,48.3,47.58,47.93,47.8,47.68,48.3,47.58,47.93,162.89,165.01,162.55,163.74,67951.85,325553.05,0.13,0.0
603195.SH,20250627,week,48.25,48.44,47.0,47.8,48.9,48.25,48.44,47.0,47.8,164.84,165.49,160.57,163.3,149018.91,710109.72,-1.1,-0.02
603195.SH,20250620,week,49.59,50.15,48.2,48.9,49.86,49.59,50.15,48.2,48.9,169.41,171.33,164.67,167.06,124669.81,612572.36,-0.96,-0.02
603195.SH,20250613,week,51.2,51.2,49.06,49.86,51.19,51.2,51.2,49.06,49.86,174.91,174.91,167.6,170.34,191740.4,958858.06,-1.33,-0.03
603195.SH,20250606,week,71.0,74.11,71.0,74.07,70.8,49.07,51.22,49.07,51.19,167.63,174.97,167.63,174.88,86994.6,633154.05,3.27,0.05
603195.SH,20250530,week,73.08,73.73,70.5,70.8,73.2,50.51,50.95,48.72,48.93,172.54,174.08,166.45,167.16,78654.74,563212.05,-2.4,-0.03
603195.SH,20250523,week,72.39,74.05,71.67,73.2,72.7,50.03,51.18,49.53,50.59,170.91,174.83,169.21,172.83,81717.36,593116.85,0.5,0.01
603195.SH,20250516,week,72.91,73.3,71.88,72.7,72.69,50.39,50.66,49.68,50.24,172.14,173.06,169.71,171.64,89939.09,652704.08,0.01,0.0
603195.SH,20250509,week,71.28,72.94,70.6,72.69,71.22,49.26,50.41,48.79,50.24,168.29,172.21,166.69,171.62,69641.18,500514.71,1.47,0.02
603195.SH,20250502,week,71.84,72.09,70.02,71.22,72.02,49.65,49.82,48.39,49.22,169.61,170.2,165.32,168.15,59146.01,419868.85,-0.8,-0.01
603195.SH,20250425,week,71.11,73.2,70.84,72.02,71.28,49.14,50.59,48.96,49.77,167.89,172.83,167.25,170.04,79022.42,568515.95,0.74,0.01
603195.SH,20250418,week,70.69,72.5,69.65,71.28,70.69,48.85,50.1,48.14,49.26,166.9,171.17,164.44,168.29,82235.74,581216.95,0.59,0.01
603195.SH,20250411,week,68.55,72.5,64.91,70.69,70.8,47.37,50.1,44.86,48.85,161.85,171.17,153.25,166.9,193517.34,1338225.3,-0.11,0.0
603195.SH,20250404,week,72.44,73.11,70.65,70.8,72.6,50.06,50.53,48.83,48.93,171.03,172.61,166.8,167.16,76306.65,545541.14,-1.8,-0.02
603195.SH,20250328,week,72.59,73.78,72.2,72.6,73.3,50.17,50.99,49.9,50.17,171.38,174.19,170.46,171.41,55058.46,401821.19,-0.7,-0.01
603195.SH,20250321,week,75.4,76.11,72.07,73.3,75.18,52.11,52.6,49.81,50.66,178.02,179.7,170.16,173.06,90051.39,665248.62,-1.88,-0.03
603195.SH,20250314,week,76.9,78.14,74.5,75.18,76.68,53.15,54.0,51.49,51.96,181.56,184.49,175.89,177.5,90843.18,692069.41,-1.5,-0.02
603195.SH,20250307,week,74.99,77.1,73.8,76.68,74.98,51.83,53.28,51.0,52.99,177.05,182.03,174.24,181.04,102875.23,775786.54,1.7,0.02
603195.SH,20250228,week,73.81,77.28,73.5,74.98,73.9,51.01,53.41,50.8,51.82,174.27,182.46,173.53,177.03,127964.4,969233.37,1.08,0.01
603195.SH,20250221,week,74.0,76.88,73.71,73.9,74.43,51.14,53.13,50.94,51.07,174.71,181.51,174.03,174.48,166436.9,1249888.03,-0.53,-0.01
603195.SH,20250214,week,71.41,75.0,70.88,74.43,71.41,49.35,51.83,48.99,51.44,168.6,177.08,167.35,175.73,117388.74,855425.62,3.02,0.04
603195.SH,20250207,week,71.32,71.7,70.0,71.41,71.23,49.29,49.55,48.38,49.35,168.39,169.28,165.27,168.6,57066.68,404445.65,0.18,0.0
603195.SH,20250131,week,69.98,71.46,69.83,71.23,69.98,48.36,49.39,48.26,49.23,165.22,168.72,164.87,168.17,20370.58,144544.49,1.25,0.02
603195.SH,20250124,week,70.28,70.9,68.72,69.98,69.99,48.57,49.0,47.49,48.36,165.93,167.39,162.25,165.22,69732.09,486774.75,-0.01,0.0
603195.SH,20250117,week,67.02,70.39,66.48,69.99,67.61,46.32,48.65,45.94,48.37,158.23,166.19,156.96,165.25,106026.34,726268.13,2.38,0.04
603195.SH,20250110,week,68.29,69.88,67.6,67.61,68.18,47.2,48.29,46.72,46.73,161.23,164.99,159.6,159.63,87135.01,597793.89,-0.57,-0.01
